Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Onde começa o rio Reno?,Cantão de Graubünden,1.5,3.43523,1.0,0.250,0.66667,2.50045,1.0,0.333
Qual é a origem etimológica do nome Rhine?,Celta Rēnos,2.33333,4.37319,1.0,0.400,0.5,1.85566,1.0,0.000
Quais são os dois estados alemães nomeados em homenagem ao rio Reno?,Renânia do Norte-Vestfália e Renânia-Palatinado,2.07692,5.20226,1.0,0.429,1.4,3.43523,1.0,0.000
Onde o rio Reno desemboca?,Mar do Norte,1.66667,3.43523,1.0,0.250,1.0,2.50045,1.0,0.333
Qual é o comprimento aproximado do rio Reno?,1.230 km,2.33333,4.37319,1.0,0.400,0.5,1.85566,1.0,0.000
Quais são alguns dos maiores e mais importantes municípios ao longo do Reno?,Colônia,2.14286,5.36491,1.0,0.333,0.0,1.0,1.0,0.000
Em qual direção o Reno flui principalmente na Alemanha antes de entrar nos Países Baixos?,Nordeste,3.125,5.65316,1.0,0.375,0.0,1.0,1.0,0.000
O que marca historicamente a importância do Reno no Império Romano?,Formava parte da fronteira norte do império,2.75,5.02467,1.0,0.333,3.0,4.10211,1.0,0.800
Quais países fazem parte das margens do rio Reno?,Suíça,2.2,4.61384,1.0,0.333,0.0,1.0,1.0,0.000
Qual é o curso de água navegável mais importante para o comércio na Europa Central e Ocidental?,Rio Reno,2.5,6.00792,0.94118,0.500,0.5,1.85566,1.0,0.000
