Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Quando a British Satellite Broadcasting (BSB) foi fundada?,1986,3.18182,4.37319,1.0,0.000,0.0,1.0,1.0,0.000
Em que mês e ano a BSB foi incorporada pela British Sky Broadcasting?,novembro de 1990,2.42857,5.36491,1.0,0.250,0.66667,2.50045,1.0,0.500
Qual cidade era a sede da BSB?,Londres,1.875,4.10211,1.0,0.750,0.0,1.0,1.0,0.000
Qual empresa é o sucessor direto da BSB?,Sky UK,2.11111,4.37319,1.0,0.400,0.5,1.85566,1.0,0.000
Qual data marca o início das transmissões da BSB?,25 de março de 1990,2.4,4.61384,1.0,0.600,0.8,3.59796,0.8,0.333
Que tipo de empresa a BSB era?,empresa de televisão com sede no Reino Unido,2.0,4.10211,1.0,0.750,1.0,4.37319,1.0,0.600
Qual é o nome completo da BSB segundo o registro?,British Satellite Broadcasting plc,2.36364,4.96484,0.9,0.600,1.5,3.01273,1.0,0.000
Quais canais de televisão eram proprietários da BSB?,Galaxy,2.0,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
Quais filmes foram produzidos pela BSB?,Hardware e Memphis Belle,1.71429,3.79304,1.0,0.000,0.75,3.01273,1.0,0.000
Qual empresa se uniu à BSB para formar a BSkyB?,Sky Television plc,2.54545,4.82961,1.0,0.400,1.0,2.50045,1.0,0.000
