Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é civil disobedience?,prática de protesto não violenta,2.0,3.43523,1.0,0.333,0.8,3.43523,1.0,0.750
Quem popularizou a frase Resistência à Guerra Civil por Henry David Thoreau?,Thoreau,2.30769,5.20226,1.0,0.200,0.0,1.0,1.0,0.000
Em que contexto Gandhi usou princípios de civil disobedience em sua luta pela independência indiana contra o Raj Britânico?,prática de protesto não violento na resistência a leis injustas.,2.55,6.21898,0.94737,0.273,2.09091,4.82961,1.0,0.714
Onde ocorreu a Revolução do Canto?,Ucrânia,1.71429,3.79304,1.0,0.200,0.0,1.0,1.0,0.000
Em que ano ocorreu a Revolução do Canto?,2004,2.0,4.37319,1.0,0.400,0.0,1.0,1.0,0.000
Quem liderou as revoltas no Norte da Kosovo em 2011-2013?,movimento civil dissidente,2.54545,4.82961,1.0,0.000,1.0,2.50045,1.0,0.667
Em qual movimento de direitos civis nos EUA foram incorporados elementos de civil disobedience?,direitos civis,2.4,5.63172,0.92857,0.222,0.5,1.85566,1.0,0.000
O que desencadeia a revolução na Geórgia após a queda da antigamente governada por?,oligarcas e monarquias locais,2.8,5.63172,0.92857,0.500,0.75,3.01273,1.0,0.000
Em qual movimento o ativismo civil foi utilizado para protestar contra as leis do governo britânico no século XX?,movimento desobediência civil,2.35,6.11885,1.0,0.455,0.66667,2.50045,1.0,0.667
O que é civil disobedience?,prática de protesto não violento,2.0,3.43523,1.0,0.333,0.8,3.43523,1.0,1.000
