Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
British Satellite Broadcasting possui assunto Category:Sky Group,P1,1.55556,4.37319,1.0,0.125,0.0,1.0,1.0,0.000
British Satellite Broadcasting usa modelo de página wiki Template:Satcomm,P2,2.36364,4.82961,1.0,0.222,0.0,1.0,1.0,0.000
British Satellite Broadcasting é do tipo Institution108053576,P3,1.28571,4.10211,1.0,0.167,0.0,1.0,1.0,0.000
Hardware (film) foi produzido por British Satellite Broadcasting,P4,1.6,4.37319,1.0,0.000,0.0,1.0,1.0,0.000
British Satellite Broadcasting é do tipo SocialGroup107950920,P5,1.28571,4.10211,1.0,0.167,0.0,1.0,1.0,0.000
British Satellite Broadcasting usa modelo de página wiki Template:Infobox company,P6,2.58333,5.02467,1.0,0.200,0.0,1.0,1.0,0.000
British Satellite Broadcasting possui tópico principal British Satellite Broadcasting,P7,1.33333,5.12872,0.66667,0.111,0.0,1.0,1.0,0.000
British Satellite Broadcasting usa modelo de página wiki Template:Short description,P8,2.25,5.02467,1.0,0.200,0.0,1.0,1.0,0.000
British Satellite Broadcasting é do tipo Agent,P9,1.28571,4.10211,1.0,0.167,0.0,1.0,1.0,0.000
British Satellite Broadcasting possui assunto Category:British companies established in 1986,P10,1.91667,5.1549,0.90909,0.091,0.0,1.0,1.0,0.000
