Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual o nome do filo a que pertencem as ctenóforas?,Ctenophora,2.18182,4.82961,1.0,0.250,0.0,1.0,1.0,0.000
Como são conhecidas popularmente as ctenóforas?,Comb jellies,1.57143,3.79304,1.0,0.250,0.5,1.85566,1.0,0.000
Qual a principal característica de locomoção das ctenóforas?,Cílios (combs),1.77778,4.37319,1.0,0.750,1.5,1.85566,1.0,0.000
Qual a variação de tamanho das ctenóforas adultas?,Milímetros a 1,2.0,4.37319,1.0,0.500,0.66667,2.50045,1.0,0.000
Quantas espécies de ctenóforas foram validadas?,100 a 150,2.0,3.79304,1.0,0.000,0.66667,2.50045,1.0,0.000
O que são tentilla?,Pequenos tentáculos cobertos de colloblasts,1.4,3.01273,1.0,0.500,1.0,3.43523,1.0,0.000
Qual a função dos colloblasts?,Capturar presas,1.66667,3.43523,1.0,0.500,0.5,1.85566,1.0,0.000
Quais tipos de presas as ctenóforas consomem?,Larvas,2.0,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Qual a hipótese que propõe que as ctenóforas são o segundo grupo animal a ramificar?,Porifera Sister Hypothesis,2.625,5.89204,0.86667,0.875,1.0,2.50045,1.0,0.000
Qual a importância dos estudos de filogenia molecular para as ctenóforas?,Debate sobre a posição no tree of life,1.91667,5.02467,1.0,0.200,1.625,4.37319,1.0,0.200
