Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Onde o Reno se origina?,Cantão de Grisons,1.66667,3.43523,1.0,0.000,0.66667,2.50045,1.0,0.333
Qual é a direção geral do Reno na Alemanha antes da Holanda?,Nordeste para Noroeste,2.92308,5.20226,1.0,0.500,0.66667,2.50045,1.0,0.000
Qual cidade importante no Reno está localizada na França?,Estrasburgo,2.4,4.61384,1.0,0.333,0.0,1.0,1.0,0.000
Quais estados alemães são nomeados após o Reno?,Renânia-Palatinado e Renânia do Norte-Vestfália,2.11111,4.37319,1.0,0.200,1.0,3.43523,1.0,0.250
Qual rio é mais longo que o Reno em Central e Ocidental Europa?,Danúbio,2.14286,5.36491,1.0,0.444,0.0,1.0,1.0,0.000
Em qual país o Reno forma parte da fronteira norte do Império Romano?,Alemanha,3.92857,5.36491,1.0,0.625,0.0,1.0,1.0,0.000
Quanto tempo dura o Reno?,1.230 km (760 milhas),1.66667,3.43523,1.0,0.333,2.5,3.01273,1.0,0.000
Onde fica o ponto mais baixo do Reno?,Basileia,1.88889,4.37319,1.0,0.667,0.0,1.0,1.0,0.000
Qual canal conecta-se ao Reno?,Canal Rhône-Reno,2.0,3.43523,1.0,0.333,0.5,1.85566,1.0,0.000
Que rio deságua no Reno perto de Karlsruhe?,Rio Ill.,2.33333,4.37319,1.0,0.500,1.0,1.85566,1.0,0.000
