Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O exemplo de formato fornecido ajuda a clarificar o que é esperado. Vejo que cada linha no CSV representa uma pergunta seguida de sua resposta correta. É importante garantir que as perguntas sejam variadas e abrangentes, cobrindo diferentes aspectos da Guerra Francó-Americana.,1.7812,7.64045,0.86111,0.364,2.0,3.79304,1.0,0.000
Agora, vou proceder a formulá-las e verificar se estão claras e cobrem diferentes aspectos da guerra.,0.0,1.0,1.0,0.000,2.0625,5.76639,0.93333,0.222
#Pergunta,Resposta,0.5,1.0,1.0,0.000,0.0,1.0,1.0,0.000
Qual foi a data de início da Guerra Francó-Americana?, 28 de maio de 1754,2.0,4.61384,1.0,0.400,0.8,3.59796,0.8,0.333
A qual general comandou a força inglesa na Batalha de Monongahela?, Edward Braddock,2.25,5.1549,0.90909,0.429,0.5,1.85566,1.0,0.000
Qual foi um episódio de resistência indígena durante a guerra?, O Ataque de Fort Ligonier pelos iroqueses,2.18182,4.82961,1.0,0.800,1.28571,4.10211,1.0,0.200
Que líder indígena lutou contra os colonizadores durante a guerra?, Tamaqua (Chefe Lenape),2.0,4.82961,1.0,0.600,2.0,2.50045,1.0,0.000
Poucos sabiam que o governo francês estava sediando em qual território durante a guerra?, Nova França nas atuais Estados Unidos do Sul,2.6,5.51466,1.0,0.571,2.0,4.37319,1.0,0.143
Qual foi o resultado final da Guerra Francó-Americana para os Franceses?, Eles perderam a guerra e abandonaram suas possessões na América do Norte.,2.25,5.02467,1.0,0.500,2.46154,5.20226,1.0,0.286
Quem comandou os coloniais na Batalha de Fort Oswego?, George Washington,2.0,4.61384,1.0,0.167,0.5,1.85566,1.0,0.000
Qual foi o impacto principal da guerra para a colonização das Treze Colônias?, Aumentou o apoio à independência americana.,2.57143,5.36491,1.0,0.286,1.71429,3.79304,1.0,0.500
