Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Em que ano a cidade de Fresno foi fundada?,1872,2.2,4.61384,1.0,0.400,0.0,1.0,1.0,0.000
Qual é a capital do condado de Fresno?,Fresno,1.77778,4.37319,1.0,0.500,0.0,1.0,1.0,0.000
Qual cidade é conhecida por sua proximidade com o Parque Nacional do Bosque Nacional de Sequoia?,Fresno,2.52941,5.89142,0.9375,0.273,0.0,1.0,1.0,0.000
Qual cidade é conhecida por sua conexão com a cultura latino-americana?,Fresno,1.83333,5.02467,1.0,0.500,0.0,1.0,1.0,0.000
Qual cidade é o lar do Big Fresno Fair?,Fresno,2.4,4.61384,1.0,0.333,0.0,1.0,1.0,0.000
Qual cidade abriga o Physicians Building?,Fresno,1.71429,3.79304,1.0,0.250,0.0,1.0,1.0,0.000
Qual cidade é o local da Selland Arena?,Fresno,2.11111,4.37319,1.0,0.400,0.0,1.0,1.0,0.000
Qual cidade é conhecida por sua associação com o escritor Gary Soto?,Fresno,1.92308,5.20226,1.0,0.429,0.0,1.0,1.0,0.000
Qual cidade é o lar do Fresno Yosemite International Airport?,Fresno,2.72727,4.82961,1.0,0.286,0.0,1.0,1.0,0.000
Qual cidade abriga a estação da Ferrovia do Pacífico Central?,Fresno,2.72727,4.82961,1.0,0.429,0.0,1.0,1.0,0.000
Qual cidade é o lar do Parque da Biblioteca Woodward Park?,Fresno,3.08333,5.02467,1.0,0.250,0.0,1.0,1.0,0.000
