Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
O que é a desigualdade econômica?,A desigualdade econômica abrange a distribuição de renda e riqueza entre indivíduos,1.57143,3.79304,1.0,0.000,1.33333,5.32781,0.91667,0.429
Qual é o método mais comum para medir a desigualdade econômica?,O Coeficiente de Gini.,2.5,5.02467,1.0,0.571,1.4,3.01273,1.0,0.333
Qual é o índice que considera a desigualdade como parte de seu cálculo?,O Índice de Desenvolvimento Humano Ajustado pela Desigualdade.,1.85714,5.36491,1.0,0.500,2.11111,4.37319,1.0,0.167
O que caracteriza a desigualdade econômica entre países?,A redução da desigualdade global,2.11111,4.37319,1.0,0.000,1.0,3.43523,1.0,0.000
Quais são dois exemplos de movimentos que têm como causa a desigualdade econômica?,Occupy Atlanta e Occupy Texas State.,1.85714,5.36491,1.0,0.286,1.85714,3.95066,0.83333,0.000
Quem é um acadêmico associado ao estudo da desigualdade econômica?,Branko Milanović.,3.09091,4.82961,1.0,0.167,1.0,1.85566,1.0,0.000
Qual é uma imagem representativa da desigualdade econômica?,20220801 Economic stratification - cross-class friendships - bar chart.svg.,2.33333,4.37319,1.0,0.200,3.58333,4.10211,1.0,0.143
Qual é o conceito central relacionado à justiça social na desigualdade?,Equidade.,2.0,5.02467,1.0,0.571,0.5,1.0,1.0,0.000
Qual é o título de um livro que aborda a desigualdade econômica?,The Rich and the Rest of Us.,1.76923,5.20226,1.0,0.333,3.5,4.25402,0.85714,0.000
Qual é o termo que define a distribuição desigual de riqueza entre grupos sociais?,Desigualdade.,1.86667,5.51466,1.0,0.500,0.5,1.0,1.0,0.000
