Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
pergunta,resposta  ,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual é o nome chinês da dinastia Yuan?,yin: Dà Yuán  ,1.88889,4.37319,1.0,0.400,1.0,2.50045,1.0,0.000
Quando foi fundada a dinastia Yuan?,1271  ,1.57143,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Em qual império não chinês a dinastia Yuan se estabeceu?,Mongol  ,2.18182,4.82961,1.0,0.667,0.0,1.0,1.0,0.000
Qual foi a dinastia que precede Yuan?,inastia Song  ,1.625,4.10211,1.0,0.000,0.5,1.85566,1.0,0.000
Qual foi a dinastia que sucede Yuan?,inastia Ming  ,1.625,4.10211,1.0,0.000,0.5,1.85566,1.0,0.000
Quem foi o avô de Kublai Khan?,Genghis Khan  ,2.25,4.10211,1.0,0.250,0.5,1.85566,1.0,0.000
Em qual ano Khan declarou formalmente a dinastia Yuan?,1276-02-04  ,1.9,4.61384,1.0,0.167,0.0,1.0,1.0,0.000
O nome official da dinastia Yuan é:,Grande Yuan  ,3.0,4.10211,1.0,0.200,0.5,1.85566,1.0,0.000
Qual foi o fundo da dinastia Yuan?,Dà Yuán  ,2.0,4.10211,1.0,0.500,0.5,1.85566,1.0,0.000
Para qual cidade corresponde a dinastia Yuan?,Shangdu,1.75,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
