Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual foi o significado original da palavra escola?,Discussão ou conferência,1.88889,4.37319,1.0,1.000,0.66667,2.50045,1.0,0.000
O que caracteriza uma escola pública versus uma escola privada?,A escola pública é financiada pelo governo,2.18182,5.12344,0.8,0.400,1.28571,4.10211,1.0,0.400
Qual é o principal objetivo de uma universidade privada?,Proporcionar educação de alto nível e desenvolver habilidades em various areas,1.7,4.61384,1.0,1.000,1.18182,5.02467,1.0,0.500
Qual exemplo de uma instituição educacional privada pode ser citada no contexto fornecido?,MIT School of Architecture and Planning ,2.5,5.36491,1.0,0.556,2.5,3.79304,1.0,0.000
Qual foi a função da série de níveis escolares na maioria dos países?,Promover o progresso educacional dos alunos através de estágios graduais.,2.14286,5.36491,1.0,0.429,2.45455,4.82961,1.0,0.167
Qual é a principal diferença entre o ensino fundamental e o ensino médio?,O fundamental é para crianças e adolescentes,1.92857,5.62279,0.84615,0.714,1.0,4.10211,1.0,0.250
Qual exemplo de uma escola particular pode ser mencionada no contexto?,St. Thomas' School (New Delhi),2.25,5.02467,1.0,0.714,1.10714,3.43523,1.0,0.000
Qual foi a principal mudança na definição de escola ao longo do tempo?,Evoluí para incluir não apenas discussão,2.71429,5.36491,1.0,0.833,1.33333,3.79304,1.0,1.000
Quem é considerado o principal benefício das universidades privadas?,Alunos que buscam um ambiente educacional rigoroso e personalizado,2.2,4.61384,1.0,0.333,1.44444,4.61384,1.0,0.333
Qual exemplo de uma instituição de ensino superior privada pode ser citada no contexto?,University of St. La Salle–Integrated School ,2.33333,5.63172,0.92857,0.778,1.75,3.79304,1.0,0.000
Qual foi o propósito adicional da ócio mencionado no significado original de escola?,Permitir tempo para conversas educativas e interessantes.,2.57143,5.36491,1.0,0.625,1.625,4.10211,1.0,0.200
