Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
O que é o Islamismo político?,Uma ideologia político-religiosa que busca implementar uma interpretação do Islã no Estado ou na sociedade.,1.57143,3.95066,0.83333,0.333,2.5625,5.76639,0.93333,0.375
Qual termo é usado para descrever os defensores do Islamismo político?,Al-Islamiyyun.,1.91667,5.02467,1.0,0.571,0.5,1.0,1.0,0.000
Qual é um dos principais objetivos dos defensores do Islamismo político no contexto social e político?,Implementação da xaria (lei islâmica).,2.52941,6.01226,0.875,0.222,2.875,3.43523,1.0,0.250
O que significa al-harakat al-Islamiyyah?,Movimentos de mobilização social islâmicos.,1.5,3.43523,1.0,0.000,1.66667,3.43523,1.0,0.250
Qual partido egípcio possui ideologia Islamista?,Partido Islâmico do Egito.,2.0,3.79304,1.0,0.400,2.0,3.01273,1.0,0.000
Que movimento segue a religião Islamismo em Western Togoland?,Islamism.,1.9,4.61384,1.0,0.333,0.5,1.0,1.0,0.000
O que é o modelo wiki Template:Commons category multi usado pelo Islamismo para organizar informações?,Modelo de página wiki usado para categorias com múltiplos tipos de conteúdo relacionado ao Islamismo.,2.72222,5.89142,0.9375,0.273,2.125,5.76639,0.93333,0.300
Qual partido político indonésio possui ideologia Islamista?,Partido da Sociedade Islâmica do Povo (Indonesian People's Da'wah Party).,2.25,4.10211,1.0,0.333,4.05882,5.48607,0.92308,0.154
O que é um dos aspectos fundamentais do Islamismo em relação à influência externa?,Rejeição de influências não-muçulmanas,2.2,5.51466,1.0,0.167,0.75,3.01273,1.0,0.000
Qual é a ideologia política da Al-Ahrar Bloc?,Islamism.,1.88889,4.37319,1.0,0.200,0.5,1.0,1.0,0.000
