Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é a principal função da comutação de pacotes em redes de computadores?,Dividir dados em pacotes menores para transmissão eficiente,1.85714,5.48607,0.92308,0.286,1.0,4.37319,1.0,0.333
Quais são os dois principais tipos de comutação de pacotes?,Datagrama e circuito virtual,1.72727,4.96484,0.9,0.200,0.75,3.01273,1.0,0.000
Como a comutação de pacotes difere da comutação de circuitos?,Não requer conexão prévia,2.09091,5.12344,0.8,0.000,0.75,3.01273,1.0,0.250
Qual é o papel dos roteadores na comutação de pacotes?,Encaminhar pacotes com base em endereços de destino,2.54545,4.82961,1.0,0.200,0.875,4.37319,1.0,0.400
O que é fragmentação na comutação de pacotes?,Dividir pacotes grandes em unidades menores para transmissão,2.0,4.37319,1.0,0.000,1.125,4.37319,1.0,0.167
Qual é a principal vantagem da comutação de pacotes sobre a comutação de circuitos?,Maior eficiência no uso da largura de banda,1.86667,5.91044,0.78571,0.286,2.75,4.37319,1.0,0.600
Qual protocolo utiliza a comutação de pacotes?,TCP/IP,1.75,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
O que é um circuito virtual na comutação de pacotes?,Caminho pré-estabelecido entre origem e destino,2.18182,4.82961,1.0,0.000,1.5,3.79304,1.0,0.500
O que é um datagrama na comutação de pacotes?,Pacote com endereço completo que não requer conexão,2.1,4.61384,1.0,0.000,1.125,4.37319,1.0,0.833
Qual é o principal desafio da comutação de pacotes?,Possível atraso devido a roteamento e congestionamento,1.8,4.61384,1.0,0.400,1.0,4.10211,1.0,0.250
