Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Em que ano foi fundada Jacksonville?,1791,1.85714,3.79304,1.0,0.250,0.0,1.0,1.0,0.000
Em que data foi incorporada Jacksonville?,9 de fevereiro de 1832,1.71429,3.79304,1.0,0.250,0.8,3.59796,0.8,0.333
Qual rio centraliza a cidade de Jacksonville?,Rio St. Johns,1.75,4.10211,1.0,0.500,0.5,2.50045,1.0,0.000
Qual é a origem do nome Jacksonville?,Andrew Jackson,2.0,4.10211,1.0,0.500,0.5,1.85566,1.0,0.000
Qual foi a temperatura alta em janeiro em graus Fahrenheit em Jacksonville?,85°F,1.92308,5.47097,0.83333,0.375,0.0,1.0,1.0,0.000
Qual equipe esportiva possui o estádio em Jacksonville?,Jacksonville Jaguars,2.0,4.37319,1.0,0.400,0.5,1.85566,1.0,0.000
Qual cidade é conhecida por abrigar o Tom Coughlin Jay Fund Foundation?,Jacksonville,2.38462,5.20226,1.0,0.222,0.0,1.0,1.0,0.000
Qual é a cidade de origem do 2017-18 Iowa Hawkeyes football team?,Jacksonville,2.92308,5.20226,1.0,0.250,0.0,1.0,1.0,0.000
Qual é a temperatura baixa em fevereiro em graus Fahrenheit em Jacksonville?,10°F,1.92308,5.47097,0.83333,0.375,0.0,1.0,1.0,0.000
Qual é a cidade de origem do 2018-19 Florida Gulf Coast Eagles men's basketball team?,Jacksonville,3.44444,5.78178,1.0,0.250,0.0,1.0,1.0,0.000
Qual é a cidade de origem do 2014-15 Duke Blue Devils men's basketball team?,Jacksonville,3.11765,5.65316,1.0,0.273,0.0,1.0,1.0,0.000
Qual é a cidade de origem do 2017 Florida Gators baseball team?,Jacksonville,2.92308,5.20226,1.0,0.250,0.0,1.0,1.0,0.000
Qual é a cidade de origem do 2014-15 Syracuse Orange women's basketball team?,Jacksonville,2.8125,5.51466,1.0,0.300,0.0,1.0,1.0,0.000
Qual é a cidade de origem do 2018 Tampa Bay Rowdies season?,Jacksonville,2.92308,5.20226,1.0,0.250,0.0,1.0,1.0,0.000
Qual é a cidade de origem do 2015-16 Arkansas Razorbacks women's basketball team?,Jacksonville,2.8125,5.51466,1.0,0.300,0.0,1.0,1.0,0.000
Qual é a cidade de origem do 2015 New York Cosmos season?,Jacksonville,2.23077,5.20226,1.0,0.250,0.0,1.0,1.0,0.000
Qual é a cidade de origem do 2018 Houston Texans season?,Jacksonville,2.58333,5.02467,1.0,0.286,0.0,1.0,1.0,0.000
Qual é a cidade de origem do 2015-16 South Carolina Gamecocks women's basketball team?,Jacksonville,3.11765,5.65316,1.0,0.273,0.0,1.0,1.0,0.000
Qual é a cidade de origem do 2013-14 Stetson Hatters men's basketball team?,Jacksonville,2.8125,5.51466,1.0,0.300,0.0,1.0,1.0,0.000
Qual é a cidade de origem do 2018-19 Kentucky Wildcats men's basketball team?,Jacksonville,2.8125,5.51466,1.0,0.300,0.0,1.0,1.0,0.000
Qual é a cidade de origem do 2013-14 Old Dominion Monarchs men's basketball team?,Jacksonville,3.11765,5.65316,1.0,0.273,0.0,1.0,1.0,0.000
Qual é a cidade de origem do 2011 Orlando Predators season?,Jacksonville,2.58333,5.02467,1.0,0.286,0.0,1.0,1.0,0.000
Qual é a cidade de origem do 2015-16 Western Illinois Leathernecks women's basketball team?,Jacksonville,3.11765,5.65316,1.0,0.273,0.0,1.0,1.0,0.000
Qual é a cidade de origem do 2018 Houston Texans season?,Jacksonville,2.58333,5.02467,1.0,0.286,0.0,1.0,1.0,0.000
Qual é a cidade de origem do 2015-16 South Carolina Gamecocks women's basketball team?,Jacksonville,3.11765,5.65316,1.0,0.273,0.0,1.0,1.0,0.000
Qual é a cidade de origem do 2013-14 Stetson Hatters men's basketball team?,Jacksonville,2.8125,5.51466,1.0,0.300,0.0,1.0,1.0,0.000
Qual é a cidade de origem do 2018-19 Florida Gulf Coast Eagles men's basketball team?,Jacksonville,3.44444,5.78178,1.0,0.250,0.0,1.0,1.0,0.000
Qual é a cidade de origem do 2015-16 Western Illinois Leathernecks women's basketball team?,Jacksonville,3.11765,5.65316,1.0,0.273,0.0,1.0,1.0,0.000
Qual é a cidade de origem do 2013-14 Stetson Hatters men's basketball team?,Jacksonville,2.8125,5.51466,1.0,0.300,0.0,1.0,1.0,0.000
Qual é a cidade de origem do 2018-19 Florida Gulf Coast Eagles men's basketball team?,Jacksonville,3.44444,5.78178,1.0,0.250,0.0,1.0,1.0,0.000
Qual é a cidade de origem do 2015-16 Western Illinois Leathernecks women's basketball team?,Jacksonville,3.11765,5.65316,1.0,0.273,0.0,1.0,1.0,0.000
Qual é a cidade de origem do 2013-14 Stetson Hatters men's basketball team?,Jacksonville,2.8125,5.51466,1.0,0.300,0.0,1.0,1.0,0.000
