Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a definição de imperialismo segundo o contexto?,O imperialismo é a política estatal ou prática de extensão do poder e dominio territorial ou econômico.,1.7,4.61384,1.0,0.250,2.33333,6.00792,0.94118,0.700
A império britânico expandiu seu poder em que tipo de territórios?,África Oriental Alemã,2.16667,5.02467,1.0,0.667,1.0,2.50045,1.0,0.000
O movimento anticolonialismo combate qual forma de imperialismo?,Colonialismo,1.88889,4.37319,1.0,0.600,0.0,1.0,1.0,0.000
Qual exemplo de partido político com ideologia imperialista está listado no contexto?,Conservative_Party_of_Canada_(1867–1942),2.46154,5.20226,1.0,0.375,3.0,1.85566,1.0,0.000
De que maneira o imperialismo é frequentemente administrado?,Força militar e soft power (poder econômico e cultural),2.0,4.37319,1.0,0.200,1.36364,4.75438,0.88889,0.714
Qual exemplo de genocídio associado ao imperialismo está mencionado?,Herero and Namaqua genocide,2.6,4.61384,1.0,0.167,1.5,3.01273,1.0,0.000
Quem foi um intelectual que defendeu o imperialismo?,Michael_Parenti,1.88889,4.37319,1.0,0.250,0.0,1.0,1.0,0.000
Que condado oriental teve uma relação com o imperialismo japonês?,Coreia do Sul,1.90909,4.82961,1.0,0.500,1.0,2.50045,1.0,0.333
Qual exemplo de império europeu tem um mapa na Wikimedia Commons mencionando a expansão colonial?,Portuguese_Empire,2.875,5.65316,1.0,0.500,0.0,1.0,1.0,0.000
Qual termo descreve a rápida disseminação de tecnologias e idéias causadas pelo imperialismo?,Imperialismo informal,2.07143,5.36491,1.0,0.125,0.5,1.85566,1.0,0.000
Que exército imperialista é representado em uma imagem na Wikimedia Commons?,Exército Otomano,2.33333,5.02467,1.0,0.286,0.5,1.85566,1.0,0.000
Qual exemplo de império asiático tem uma imagem no contexto?,Império Japonês,2.18182,4.82961,1.0,0.667,0.5,1.85566,1.0,0.000
