Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual foi a data do tratado que legitima os assentamentos normandos na França?,911,2.42857,5.36491,1.0,0.143,0.0,1.0,1.0,0.000
Quem liderava os assentamentos normandos na França?,Rollo,2.0,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Onde ocorreu o cerco que levou ao Tratado de Saint-Clair-sur-Epte?,Chartres,1.72727,4.82961,1.0,0.143,0.0,1.0,1.0,0.000
Qual foi o resultado da tomada de Normandia por Felipe II da França?,Duche de Normandia perdeu terras,2.0,5.48607,0.92308,0.375,1.2,3.43523,1.0,0.200
Em qual ano os normandos conquistaram a Inglaterra?,1066,2.0,4.37319,1.0,0.250,0.0,1.0,1.0,0.000
Quem era conhecido como Richard sem Peur?,Richard I de Normandia,1.625,4.10211,1.0,0.500,0.75,3.01273,1.0,0.250
Qual idioma os vikings normandos adotaram na França?,francês,2.33333,4.37319,1.0,0.200,0.0,1.0,1.0,1.000
O que representa o principal legado dos normandos na cultura moderna?,influência linguística e cultural,2.41667,5.1549,0.90909,0.333,0.75,3.01273,1.0,0.667
Qual foi a conquista significativa da Sicília pelos normandos?,fundação do Reino de Sicília por Rogério II,2.1,4.61384,1.0,0.200,1.0,4.37319,1.0,0.167
Quem fundou o Principado de Antioquia?,Boêmundo I,1.57143,3.79304,1.0,0.250,0.5,1.85566,1.0,0.000
