Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quando a Universidade de Chicago foi fundada?,1890,2.0,4.10211,1.0,0.200,0.0,1.0,1.0,0.000
Quantas escolas profissionais a Universidade de Chicago possui?,sete,2.22222,4.37319,1.0,0.167,0.0,1.0,1.0,1.000
Quantas divisões de pesquisa acadêmica a Universidade de Chicago possui?,quatro,2.36364,4.96484,0.9,0.286,0.0,1.0,1.0,1.000
Quantos estudantes a Universidade de Chicago se alistou?,18452,2.11111,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
Os estudiosos da Universidade de Chicago tiveram um papel importante em qual desenvolvimento?,varias disciplinas acadêmicas,2.28571,5.36491,1.0,0.500,1.0,2.50045,1.0,0.000
Quem ajudou a desenvolver a primeira reação nuclear auto-sustentável do homem?,Departamento de Física de Chicago,2.33333,5.1549,0.90909,0.571,0.8,3.59796,0.8,0.200
Onde está localizada a primeira reação nuclear auto-sustentável do homem?,sob o campo de Stagg da universidade.,2.36364,4.82961,1.0,0.375,1.75,4.10211,1.0,0.667
Qual é o nome da maior imprensa universitária dos EUA?,University of Chicago Press,2.36364,4.82961,1.0,0.500,1.5,3.01273,1.0,0.000
Em que ano o Centro Presidencial de Barack Obama será concluído?,2020,2.83333,5.02467,1.0,0.250,0.0,1.0,1.0,0.000
Nota: A última pergunta Em que ano o Centro Presidencial de Barack Obama será concluído? , 2020,2.76471,5.65316,1.0,0.273,0.0,1.0,1.0,0.000
