Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O formato CSV deve conter colunas `Subject`, `Predicate` e `Object`. Vamos extrair os dados relevantes para essas colunas:,1.44444,4.10211,1.0,0.333,1.82639,5.02467,1.0,0.143
Se precisar de mais ajuda com algum detalhe específico, estou à disposição! ,1.22222,4.61384,1.0,0.800,1.25,2.50045,1.0,0.500
Para uma melhor organização e exibição do conteúdo, pode-se também formatar o CSV com aspas duplas em cada campo para garantir a consistência nos valores. Abaixo está um exemplo de como isso poderia parecer:,1.0,4.37319,1.0,1.000,2.35556,6.70759,1.0,0.400
Se você quiser que eu faça algum ajuste adicional neste arquivo CSV ou se tiver mais alguma solicitação relacionada a este conteúdo, por favor me avise. Estou à disposição para ajudar com qualquer outro detalhe necessário.,1.81818,6.49101,0.95455,0.364,1.65455,5.51466,1.0,0.667
Espero que isso atenda às suas necessidades e ajude na forma como você está trabalhando com esses dados da DBpedia! Se precisar de mais alguma coisa, é só pedir.,1.92857,6.70759,1.0,0.333,1.25,2.50045,1.0,0.667
Se tiver mais perguntas ou ajustes específicos para fazer nesse CSV, por favor me avise. Estou aqui para ajudar!,1.36364,5.02467,1.0,0.167,1.5,4.37319,1.0,0.500
Se tiver mais alguma dúvida ou ajuste específico a fazer, por favor me avise. Estou aqui para ajudar!,1.5,4.82961,1.0,0.667,1.5,4.37319,1.0,0.500
Se tiver mais alguma dúvida ou ajuste específico a fazer, por favor me avise. Estou aqui para ajudar!,1.5,4.82961,1.0,0.667,1.5,4.37319,1.0,0.500
Se tiver mais alguma dúvida ou ajuste específico a fazer, por favor me avise. Estou aqui para ajudar!,1.5,4.82961,1.0,0.667,1.5,4.37319,1.0,0.500
Se tiver mais alguma dúvida ou ajuste específico a fazer, por favor me avise. Estou aqui para ajudar!,1.5,4.82961,1.0,0.667,1.5,4.37319,1.0,0.500
Se tiver mais alguma dúvida ou ajuste específico a fazer, por favor me avise. Estou aqui para ajudar!,1.5,4.82961,1.0,0.667,1.5,4.37319,1.0,0.500
Se tiver mais alguma dúvida ou ajuste específico a fazer, por favor me avise. Estou aqui para ajudar!,1.5,4.82961,1.0,0.667,1.5,4.37319,1.0,0.500
Se tiver mais alguma dúvida ou ajuste específico a fazer, por favor me avise. Estou aqui para ajudar!,1.5,4.82961,1.0,0.667,1.5,4.37319,1.0,0.500
Se tiver mais alguma dúvida ou ajuste específico a fazer, por favor me avise. Estou aqui para ajudar!,1.5,4.82961,1.0,0.667,1.5,4.37319,1.0,0.500
Se tiver mais alguma dúvida ou ajuste específico a fazer, por favor me avise. Estou aqui para ajudar!,1.5,4.82961,1.0,0.667,1.5,4.37319,1.0,0.500
Se tiver mais alguma dúvida ou ajuste específico a fazer, por favor me avise. Estou aqui para ajudar!,1.5,4.82961,1.0,0.667,1.5,4.37319,1.0,0.500
Se tiver mais alguma dúvida ou ajuste específico a fazer, por favor me avise. Estou aqui para ajudar!,1.5,4.82961,1.0,0.667,1.5,4.37319,1.0,0.500
Se tiver mais alguma dúvida ou ajuste específico a fazer, por favor me avise. Estou aqui para ajudar!,1.5,4.82961,1.0,0.667,1.5,4.37319,1.0,0.500
Se tiver mais alguma dúvida ou ajuste específico a fazer, por favor me avise. Estou aqui para ajudar!,1.5,4.82961,1.0,0.667,1.5,4.37319,1.0,0.500
Se tiver mais alguma dúvida ou ajuste específico a fazer, por favor me avise. Estou aqui para ajudar!,1.5,4.82961,1.0,0.667,1.5,4.37319,1.0,0.500
Se tiver mais alguma dúvida ou ajuste específico a fazer, por favor me avise. Estou aqui para ajudar!,1.5,4.82961,1.0,0.667,1.5,4.37319,1.0,0.500
Se tiver mais alguma dúvida ou ajuste específico a fazer, por favor me avise. Estou aqui para ajudar!,1.5,4.82961,1.0,0.667,1.5,4.37319,1.0,0.500
Se tiver mais alguma dúvida ou ajuste específico a fazer, por favor me avise. Estou aqui para ajudar!,1.5,4.82961,1.0,0.667,1.5,4.37319,1.0,0.500
Se tiver mais alguma dúvida ou ajuste específico a fazer, por favor me avise. Estou aqui para ajudar!,1.5,4.82961,1.0,0.667,1.5,4.37319,1.0,0.500
Se tiver mais alguma dúvida ou ajuste específico a fazer, por favor me avise. Estou aqui para ajudar!,1.5,4.82961,1.0,0.667,1.5,4.37319,1.0,0.500
Se tiver mais alguma dúvida ou ajuste específico a fazer, por favor me avise. Estou aqui para ajudar!,1.5,4.82961,1.0,0.667,1.5,4.37319,1.0,0.500
Se tiver mais alguma dúvida ou ajuste específico a fazer, por favor me avise. Estou aqui para ajudar!,1.5,4.82961,1.0,0.667,1.5,4.37319,1.0,0.500
Se tiver mais alguma dúvida ou ajuste específico a fazer, por favor me avise. Estou aqui para ajudar!,1.5,4.82961,1.0,0.667,1.5,4.37319,1.0,0.500
Se tiver mais alguma dúvida ou ajuste específico a fazer, por favor me avise. Estou aqui para ajudar!,1.5,4.82961,1.0,0.667,1.5,4.37319,1.0,0.500
Se tiver mais alguma dúvida ou ajuste específico a fazer, por favor me avise. Estou aqui para ajudar!,1.5,4.82961,1.0,0.667,1.5,4.37319,1.0,0.500
Se tiver mais alguma dúvida ou ajuste específico a fazer, por favor me avise. Estou aqui para ajudar!,1.5,4.82961,1.0,0.667,1.5,4.37319,1.0,0.500
Se tiver mais alguma dúvida ou ajuste específico a fazer, por favor me avise. Estou aqui para ajudar!,1.5,4.82961,1.0,0.667,1.5,4.37319,1.0,0.500
Se tiver mais alguma dúvida ou ajuste específico a fazer, por favor me avise. Estou aqui para ajudar!,1.5,4.82961,1.0,0.667,1.5,4.37319,1.0,0.500
Se tiver mais alguma dúvida ou ajuste específico a fazer, por favor me avise. Estou aqui para ajudar!,1.5,4.82961,1.0,0.667,1.5,4.37319,1.0,0.500
Se tiver mais alguma dúvida ou ajuste específico a fazer, por favor me avise. Estou aqui para ajudar!,1.5,4.82961,1.0,0.667,1.5,4.37319,1.0,0.500
