Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual é o nome comum para Ctenophora?,Medusas de colher.,1.75,4.10211,1.0,0.500,1.25,2.50045,1.0,1.000
Como as Ctenophoras nadam?,Usando cílios em bandas (ciliary bands).,1.4,3.01273,1.0,0.000,2.33333,3.79304,1.0,0.000
Quanto medem as Ctenophoras adultas?,De poucos milímetros a 1,1.5,3.43523,1.0,0.000,1.2,3.43523,1.0,0.000
Quantas espécies foram validadas?,Aproximadamente 100-150.,1.6,3.01273,1.0,0.000,1.0,1.85566,1.0,0.000
Qual é a composição do corpo delas?,Gelatinosa,2.0,4.10211,1.0,0.667,0.0,1.0,1.0,0.000
O que as Ctenophoras ingem?,Pequenas crustáceas,1.66667,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
Quando os fósseis de Ctenophora foram encontrados?,No início do Cambriano,2.0,4.10211,1.0,0.000,1.5,3.01273,1.0,0.500
Qual é o nome das células pegajosas delas?,Coloblasts.,2.33333,4.37319,1.0,0.250,0.5,1.0,1.0,0.000
Que grupo de Ctenophora tem corpos ovais e tentáculos retratáveis?,Cydippids.,2.09091,4.82961,1.0,0.143,0.5,1.0,1.0,0.000
O que ainda se debate sobre as Ctenophoras?,Sua posição no árvore da vida.,1.88889,4.37319,1.0,0.667,2.42857,3.79304,1.0,1.000
