Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é a definição de desobediência civil?,A desobediência civil é uma forma de protesto pacífico contra ordens consideradas injustas,1.625,4.10211,1.0,0.500,1.23077,5.36491,1.0,0.222
Qual foi um exemplo histórico de desobediência civil na Índia?,Mahatma Gandhi,1.90909,4.82961,1.0,0.500,0.5,1.85566,1.0,0.000
Qual país teve movimentos recentes de desobediência civil em 2020?,Polónia,2.0,4.82961,1.0,0.286,0.0,1.0,1.0,0.000
Quem foi responsável por formalizar a ideia de desobediência civil?,Henry David Thoreau,1.81818,4.82961,1.0,0.333,1.0,2.50045,1.0,0.000
Qual movimento político nos Estados Unidos usou a desobediência civil para lutar por direitos civis?,O Movimento dos Direitos Civis,2.625,5.65316,1.0,0.400,1.4,3.43523,1.0,0.000
Que país teve um exemplo significativo de desobediência civil em 2019?,Montenegro,2.0,5.02467,1.0,0.429,0.0,1.0,1.0,0.000
Quem ou qual organização foi associada à prática de desobediência civil?,Ruckus Society,2.33333,5.02467,1.0,0.500,0.5,1.85566,1.0,0.000
Qual foi o principal objetivo da revolução laranja?,Independência dos países bálticos da União Soviética,1.77778,4.37319,1.0,1.000,1.71429,4.10211,1.0,0.000
Qual exemplo de desobediência civil na África do Sul foi associado ao apartheid?,Direitos Civis,2.71429,5.36491,1.0,0.444,0.5,1.85566,1.0,0.000
Quais pessoas se reunaram em 2021 para protestar contra a segregação racial nos Estados Unidos?,George Floyd protests in Chicago,2.25,5.65316,1.0,0.125,2.0,3.43523,1.0,0.000
