Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual partido político é conhecido por sua ideologia imperialista?,Alliance_for_National_Reconstruction,1.9,4.61384,1.0,0.500,0.0,1.0,1.0,0.000
O que motivou o genocídio Circassiano?,Imperialism,1.57143,3.95066,0.83333,0.000,0.0,1.0,1.0,0.000
Quem se opôs à ideia de imperialismo?,Léon-Étienne_Duval,1.875,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Qual livro discute a relação entre cultura e imperialismo?,Culture_and_Imperialism,1.8,4.61384,1.0,0.600,0.0,1.0,1.0,0.000
Qual era histórica está associada com o período imperialista em Portugal na África?,Portuguese_Angola,2.14286,5.36491,1.0,0.250,0.0,1.0,1.0,0.000
Quem é conhecido por seus interesses principais relacionados ao imperialismo?,Michael_Parenti,2.36364,4.82961,1.0,0.167,0.0,1.0,1.0,0.000
Qual partido político teve como ideologia o imperialismo durante uma parte de sua existência?,Conservative_Party_of_Canada_(1867–1942),2.0,5.51466,1.0,0.571,3.0,1.85566,1.0,0.000
Qual obra aborda questões relacionadas aos mitos do proletariado branco em um contexto de imperialismo?,Settlers:_The_Mythology_of_the_White_Proletariat,3.1875,5.65316,1.0,0.333,1.0,1.85566,1.0,0.000
Quem é estudioso acadêmico da área de imperialismo?,Wolfgang_Mommsen,2.0,4.37319,1.0,0.400,0.0,1.0,1.0,0.000
Que tipo de evento histórico está ligado à motivação do imperialismo no Japão?,Japanese_war_crimes,2.78571,5.36491,1.0,0.375,0.0,1.0,1.0,0.000
