Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é a principal diferença entre a comutação de pacotes e a comutação de circuitos? ,A comutação de pacotes encaminha pacotes individualmente através de redes compartilhadas,2.0,6.19145,0.73333,0.286,1.45455,5.30531,0.81818,0.000
Qual figura importante contribuiu significativamente para o desenvolvimento da comutação de pacotes? ,Paul Baran,2.0,5.20226,1.0,0.429,0.5,1.85566,1.0,0.000
Qual é uma vantagem da comutação de pacotes em relação à comutação de circuitos? ,Minimizar a latência e otimizar o uso da largura de banda da rede.,1.93333,5.76263,0.85714,0.167,2.07143,5.48607,0.92308,0.571
Que tipo de comutação de pacotes utiliza um caminho virtual fixo e garante a entrega ordenada dos pacotes? ,ATM (comutação de células),2.47368,6.22924,0.88889,0.273,1.0,3.01273,1.0,0.000
Qual é um exemplo de comutação de pacotes que utiliza um endereço IP para roteamento independente? ,Datagrama,1.88235,6.01226,0.875,0.333,0.0,1.0,1.0,0.000
Qual é a principal característica da comutação de pacotes em relação à robustez da comunicação? ,Capacidade de se reajustar em caso de quebra de um link de transmissão de dados.,2.0625,5.76639,0.93333,0.429,1.875,6.19145,0.73333,0.429
Qual figura contribuiu para o desenvolvimento da comutação de pacotes com a criação da lista Baran? ,Baran,2.11765,5.89142,0.9375,0.500,0.0,1.0,1.0,0.000
Qual é um dos principais objetivos da comutação de pacotes em relação à multiplexagem temporal estatística? ,Utilizar melhor os recursos da rede.,1.94118,5.78178,1.0,0.125,1.85714,3.79304,1.0,0.500
Qual é o termo usado para descrever a variação na qualidade de serviço introduzida pela comutação de pacotes? ,Jitter,2.47368,6.11685,0.94444,0.600,0.0,1.0,1.0,0.000
Qual é um dos usos da comutação de pacotes? ,Comunicação de dados,2.3,4.61384,1.0,0.000,0.66667,2.50045,1.0,0.000
