Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quantos Huguenotes havia na França antes das Guerras Religiosas?,cerca de 10% da população francesa,2.0,4.61384,1.0,0.000,1.14286,4.10211,1.0,0.333
O que levou à perda de privilégios religiosos dos Huguenotes?,rebeliões do século XVII,2.27273,4.82961,1.0,0.200,1.5,3.01273,1.0,0.333
Quando foi promulgado o Édito de Nantes?,1598,1.625,4.10211,1.0,0.200,0.0,1.0,1.0,0.000
Quem liderou os Huguenotes durante as Guerras Religiosas?,Henry IV e príncipes de Condé,2.33333,4.37319,1.0,0.167,1.0,3.79304,1.0,0.000
Onde estavam concentrados os Huguenotes na França?,partes sul e central da França,1.75,4.10211,1.0,0.000,1.16667,3.79304,1.0,0.500
O que o Édito de Nantes concedeu aos Huguenotes?,autonomia religiosa,2.0,4.75438,0.88889,1.000,0.5,1.85566,1.0,0.000
Quando começaram as Guerras Religiosas na França?,1562,2.0,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Quando foi revogado o Édito de Nantes?,1685,1.625,4.10211,1.0,0.200,0.0,1.0,1.0,0.000
Por que os Huguenotes foram forçados a converter ou fugir?,perseguição de Louis XIV e dragonnades,1.90909,4.82961,1.0,0.200,1.0,3.79304,1.0,0.250
Qual é a estimativa do declínio populacional dos Huguenotes após as persecuções?,de 900.000 a 1.500 adherentes,3.15385,5.20226,1.0,0.000,0.8,3.43523,1.0,0.000
