Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Em que país a Normandia está localizada?,Fraça.,2.0,4.10211,1.0,0.250,0.5,1.0,1.0,0.000
Quando os normandos estavam na Normandia?,séculos 10 e,1.71429,3.79304,1.0,0.000,0.66667,2.50045,1.0,0.000
De quais países os Nórdicos se originaram?,Dinamarca,2.0,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Quem era o líder Nórdico?,mistura,1.5,3.43523,1.0,0.667,0.0,1.0,1.0,1.000
Em que século os normandos ganharam sua identidade separada pela primeira vez?,éculo,2.61538,5.20226,1.0,0.429,0.0,1.0,1.0,0.000
Quem foi o duque na batalha de Hastings?,ilherme,2.0,4.37319,1.0,0.250,0.0,1.0,1.0,0.000
Quem governou o ducado da Normandia?,Ricardo I,2.0,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
Qual é o significado original da palavra Norman?,Viking,1.88889,4.37319,1.0,0.800,0.0,1.0,1.0,0.000
Quando a versão latina da palindromeiro Norman foi registrada pela primeira vez?,século IX),2.61538,5.20226,1.0,0.125,1.0,1.85566,1.0,0.500
Quem foi o duque na batalha de Soissons (923) teve como combatente Normans?,ambrosio,2.6875,5.36491,1.0,0.125,0.0,1.0,1.0,0.000
Quem governou o ducado da Normandia?,Ricardo I,2.0,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
Qual é o significado original da palavra Norman?,Viking,1.88889,4.37319,1.0,0.800,0.0,1.0,1.0,0.000
Em que século os normandos ganharam sua identidade separada pela primeira vez?,éculo,2.61538,5.20226,1.0,0.429,0.0,1.0,1.0,0.000
