Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Quem é conhecido por ter inventado o primeiro motor a vapor prático?,Thomas Newcomen,2.38462,5.20226,1.0,0.750,0.5,1.85566,1.0,0.000
Qual é o fluido de trabalho nas máquinas a vapor?,O vapor de água sob alta pressão e alta temperatura,2.45455,4.82961,1.0,0.400,1.0,4.96484,0.9,0.667
Quais são os dois princípios fundamentais que governam o funcionamento das máquinas a vapor?,Expansão do vapor e conversão de energia térmica em trabalho mecânico,2.66667,5.51466,1.0,0.429,1.72727,5.02467,1.0,0.714
Qual é o nome da imagem representativa do artigo Steam engine no Wikimedia Commons?,Boulton and Watt centrifugal governor-MJ.jpg,3.4,5.51466,1.0,0.333,3.0,3.43523,1.0,0.000
Quais são algumas aplicações modernas das máquinas a vapor?,Reatores nucleares para geração de eletricidade e certos tipos de navios,2.6,4.61384,1.0,0.400,1.45455,5.1549,0.90909,0.286
Qual é o modelo de página wiki utilizado para conversões de energia no artigo sobre Steam engine?,Template:Redirect-multi,2.38889,6.00792,0.94118,0.400,1.0,1.85566,1.0,0.000
Qual é o nome da imagem representativa do artigo Steam engine que mostra um rolo de estrada a vapor?,Steam powered road-locomotive from England.png,3.75,6.11885,1.0,0.545,3.0,3.43523,1.0,0.000
Quais são algumas aplicações alternativas das máquinas a vapor além dos transportes e geração de eletricidade?,Motores para bicicletas e veículos terrestres,2.41176,5.78178,1.0,0.500,1.16667,3.79304,1.0,0.000
Qual é o assunto principal do artigo sobre Steam engine no Wikimedia Commons?,Category:Steam engines,2.28571,5.36491,1.0,0.375,1.0,2.50045,1.0,0.000
Quais são algumas aplicações históricas das máquinas a vapor?,Locomotivas ferroviárias,2.4,4.61384,1.0,0.400,0.5,1.85566,1.0,0.000
