Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual o significado da palavra ctenophora em grego?,comb' e 'to carry',2.55556,4.37319,1.0,0.750,1.28571,3.01273,1.0,0.000
Qual o tamanho máximo que um ctenophora pode atingir?,1,2.1,4.61384,1.0,0.600,0.0,1.0,1.0,0.000
Qual característica permite que os ctenophores se movam?,grupos de cílios (combs),1.88889,4.37319,1.0,0.250,1.33333,3.01273,1.0,0.000
Qual o tipo de animal que o ctenophora é classificado?,invertebrado marinho,2.18182,4.96484,0.9,0.400,0.5,1.85566,1.0,1.000
Quantas espécies de ctenophora foram validadas aproximadamente?,100 a 150,2.0,4.10211,1.0,0.000,0.66667,2.50045,1.0,0.000
O que os ctenophores usam para capturar suas presas?,colloblasts (células pegajosas),1.8,4.61384,1.0,0.250,2.0,2.50045,1.0,0.000
Qual é a principal forma de nutrição da maioria dos ctenophores?,predadores,2.25,5.02467,1.0,0.667,0.0,1.0,1.0,0.000
Em que período geológico surgem os primeiros fósseis de ctenophores?,Cambriano,1.90909,4.82961,1.0,0.167,0.0,1.0,1.0,0.000
Qual a disputa em relação à posição do ctenophora na árvore da vida?,se é o segundo ou primeiro ramo animal,3.28571,5.36491,1.0,0.800,1.25,4.37319,1.0,1.000
Qual o nome comum dado aos ctenophora?,geleias de pente,2.0,4.10211,1.0,1.000,0.66667,2.50045,1.0,0.500
