Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual o principal objetivo do IPCC?,Avançar o conhecimento científico sobre mudanças climáticas.,1.71429,3.79304,1.0,1.000,1.75,4.10211,1.0,0.400
Em que ano o IPCC foi estabelecido?,1988,2.0,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
Quais organizações estabeleceram o IPCC?,WMO e UNEP,1.66667,3.43523,1.0,0.000,0.66667,2.50045,1.0,0.000
Onde está localizado o secretariado do IPCC?,Genebra,1.75,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Quantos países membros o IPCC possui?,195,2.0,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Qual a duração usual de um ciclo de avaliação do IPCC?,6 a 7 anos,1.83333,5.1549,0.90909,0.600,0.75,3.01273,1.0,0.000
O IPCC realiza pesquisas originais?,Não,1.66667,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
Qual prêmio o IPCC compartilhou com Al Gore em 2007?,Nobel da Paz,1.90909,4.82961,1.0,0.167,1.0,2.50045,1.0,0.000
Qual o foco do Sexto Relatório de Avaliação do IPCC?,Mudanças climáticas e seus impactos.,2.54545,4.96484,0.9,0.429,1.5,3.43523,1.0,0.000
Qual relatório influenciou o Acordo de Paris em 2015?,Quinto Relatório de Avaliação do IPCC.,2.0,4.61384,1.0,0.000,1.71429,3.79304,1.0,0.200
Qual o relatório especial mais influente publicado em 2018?,Aquecimento Global de 1.5°C.,2.3,4.61384,1.0,0.333,1.5,3.01273,1.0,0.250
