Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quantos membros compõem o Parlamento Escocês?,129 membros (MSPs),1.71429,3.79304,1.0,0.000,1.4,2.50045,1.0,0.000
Qual sistema eleitoral é usado para eleger MSPs?,Sistema de membro adicional,1.88889,4.37319,1.0,0.667,0.75,3.01273,1.0,0.333
Onde está localizado o Parlamento Escocês?,Edimburgo (área de Holyrood),1.57143,3.79304,1.0,0.000,0.83333,3.01273,1.0,0.333
Quando o Parlamento Escocês original foi dissolvido?,1707 (Atos de União),2.0,4.10211,1.0,0.400,1.0,3.01273,1.0,0.250
Qual ato definiu as competências legislativas do Parlamento?,Lei da Escócia de 1998,2.11111,4.37319,1.0,0.200,1.0,3.43523,1.0,0.000
O que a Lei da Escócia de 2012 expandiu?,Poderes sobre impostos e assistência social,2.5,4.61384,1.0,0.000,1.16667,3.79304,1.0,0.500
Qual lei restringe a autonomia regulatória do Parlamento?,Lei do Mercado Interno do Reino Unido de 2020,2.0,4.37319,1.0,0.200,2.0,4.75438,0.88889,0.000
Quando o novo Parlamento realizou sua primeira reunião?,12 de maio de 1999,1.88889,4.37319,1.0,0.400,0.8,3.59796,0.8,0.333
Quantas circunscrições elegeram MSPs?,73,1.6,3.01273,1.0,0.000,0.0,1.0,1.0,0.000
O que são poderes não reservados ao Reino Unido?,Poderes descentralizados,2.0,4.61384,1.0,0.500,0.5,1.85566,1.0,0.000
