Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
direito_da_uniao_europeia,Definição do direito da UE,0.0,1.0,1.0,0.000,2.0,3.43523,1.0,1.000
direitos da personagem,O direito à responsabilidade civil,0.66667,2.50045,1.0,0.500,1.0,3.43523,1.0,1.667
empresas,As empresas que não sofrem castigos,0.0,1.0,1.0,0.000,1.0,3.79304,1.0,0.500
organios,A Justiça Europeia é um órgão fundamental,0.0,1.0,1.0,0.000,1.14286,4.10211,1.0,0.400
cooperacao,Cooperação entre os países em domínio privado,0.0,1.0,1.0,0.000,0.85714,4.10211,1.0,0.500
protecao_ambiental,O direito a ser protegido,0.0,1.0,1.0,0.000,1.0,3.43523,1.0,1.667
saude,O direito à saude,0.0,1.0,1.0,0.000,1.0,3.01273,1.0,1.500
liberdade_de_informacao,Liberdade de informação,0.0,1.0,1.0,0.000,0.66667,2.50045,1.0,0.500
empresas_impensadas,Empresas que não sofrem castigos,0.0,1.0,1.0,0.000,1.0,3.43523,1.0,0.500
direitos_impenalizados,Os direitos da cooperacao e da empresa,0.0,1.0,1.0,0.000,1.42857,4.25402,0.85714,0.333
