Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
White blood cell faz parte do sistema Immune system,true,1.88889,4.61384,1.0,0.250,0.0,1.0,1.0,0.000
Basophil faz parte do sistema Immune system,true,1.71429,4.10211,1.0,0.333,0.0,1.0,1.0,0.000
Pancreatic islet macrophage faz parte do sistema Immune system,true,1.88889,4.61384,1.0,0.250,0.0,1.0,1.0,0.000
Immune system possui hiperônimo System,true,1.0,3.59796,0.8,0.000,0.0,1.0,1.0,0.000
Lymphocyte faz parte do sistema Immune system,true,1.71429,4.10211,1.0,0.333,0.0,1.0,1.0,0.000
Immune system usa modelo de página wiki Template:Use dmy dates,true,1.58333,5.02467,1.0,0.200,0.0,1.0,1.0,0.000
Immune system usa modelo de página wiki Template:System and organs,true,1.58333,5.1549,0.90909,0.200,0.0,1.0,1.0,0.000
Immune system usa modelo de página wiki Template:Refend,true,1.6,4.61384,1.0,0.250,0.0,1.0,1.0,0.000
Immune system usa modelo de página wiki Template:Sfn,true,1.6,4.61384,1.0,0.250,0.0,1.0,1.0,0.000
T cell faz parte do sistema Immune system,true,1.75,4.37319,1.0,0.286,0.0,1.0,1.0,0.000
