Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a principal função do IPCC?,avançar o conhecimento científico sobre as mudanças climáticas,1.75,4.10211,1.0,0.500,1.0,4.37319,1.0,0.600
Quem estabeleceu o IPCC?,a Organização Meteorológica Mundial e o Programa das Nações Unidas para o Meio Ambiente,1.4,3.01273,1.0,0.000,1.28571,5.63172,0.92857,0.455
Quando foi fundado o IPCC?,1988,1.5,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
Onde tem a sede do IPCC?,Geneva,1.71429,3.79304,1.0,0.250,0.0,1.0,1.0,0.000
Quantos estados membros o IPCC tem?,195,2.0,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Qual é o papel do IPCC em relação aos governos?,fornecer informações para decisões políticas,2.27273,4.82961,1.0,0.250,0.8,3.43523,1.0,0.250
O que o IPCC faz para ajudar a combater as mudanças climáticas?,examinar a literatura científica relevante,2.0,5.32781,0.91667,0.333,1.0,3.43523,1.0,0.500
Qual é o objetivo principal do IPCC?,estabilizar as concentrações de gases de efeito estufa na atmosfera,1.75,4.10211,1.0,0.750,1.2,4.96484,0.9,0.500
Como o IPCC produz seus relatórios?,através de grupos de trabalho e uma força-tarefa,1.71429,3.79304,1.0,0.000,1.125,4.51932,0.875,0.333
Quem são os membros do IPCC?,governos e organizações observadoras,2.0,3.79304,1.0,0.333,0.75,3.01273,1.0,0.000
Qual a importância do IPCC para a tomada de decisões?,autoridade internacionalmente aceita sobre as mudanças climáticas,2.18182,4.96484,0.9,0.500,1.0,4.10211,1.0,0.200
