Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a extensão do Amazonas?,7,1.71429,3.79304,1.0,0.333,0.0,1.0,1.0,0.000
Quantos países o Amazonas abrange?,Nove nações,1.66667,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
Quanto da floresta está dentro do Brasil?,60%,2.0,4.10211,1.0,0.333,0.5,1.85566,1.0,0.000
Qual é a proporção da biodiversidade do Amazonas no mundo?,Mais de metade,3.09091,4.82961,1.0,0.600,0.66667,2.50045,1.0,1.000
Quantas espécies de árvores existem na Amazônia?,16,2.0,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Quantos povos indígenas vivem na Amazônia?,350 diferentes,2.0,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
Qual é a proporção dos indígenas na população total?,9%,2.3,4.61384,1.0,0.800,0.5,1.85566,1.0,0.000
Quantas territorias indígenas são oficialmente reconhecidas?,3,2.0,3.79304,1.0,0.200,0.0,1.0,1.0,0.000
Quantos grupos indígenas permanecem principalmente isolados?,60,2.0,3.79304,1.0,0.200,0.0,1.0,1.0,0.000
Qual é o nome do parque nacional francês na Amazônia?,Parque Nacional Guiana Amazoniano,2.45455,4.82961,1.0,0.667,1.5,3.01273,1.0,0.000
