Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é uma máquina a vapor,motor de calor que usa vapor como fluido de trabalho,1.14286,4.10211,1.0,0.667,1.4,4.96484,0.9,0.667
Como a máquina a vapor transforma a força do vapor em movimento rotacional,por meio de biela e manivela,1.92308,5.77882,0.76923,0.571,1.16667,3.79304,1.0,0.000
Qual é o ciclo termodinâmico ideal que analisa a operação da máquina a vapor,ciclo Rankine,1.42857,5.63172,0.92857,0.625,0.5,1.85566,1.0,0.500
Que tipo de motores são as máquinas a vapor,motores de combustão externa,1.44444,4.61384,1.0,0.600,0.75,3.01273,1.0,0.333
Quem inventou o primeiro motor a vapor com sucesso comercial,Thomas Newcomen,1.2,4.82961,1.0,1.000,0.5,1.85566,1.0,0.000
Em que ano o primeiro motor a vapor com sucesso comercial foi inventado,1712,1.76923,5.36491,1.0,0.875,0.0,1.0,1.0,0.000
Quem fez uma inovação crítica na máquina a vapor em 1764,James Watt,1.45455,5.02467,1.0,0.500,0.5,1.85566,1.0,0.000
Qual foi o impacto das máquinas a vapor no século XIX,impulsionaram a Revolução Industrial,1.72727,5.02467,1.0,0.333,0.75,3.01273,1.0,0.000
Por que motivo as turbinas a vapor substituíram as máquinas a vapor,maior eficiência e velocidade,1.66667,5.63648,0.75,0.333,0.75,3.01273,1.0,0.667
Quais eram as principais aplicações das máquinas a vapor até o início do século XX,fábricas,2.13333,5.65316,1.0,0.375,0.0,1.0,1.0,0.000
