Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
quando a British Satellite Broadcasting começou a transmitir?,25 de março de 1990,2.11111,4.51932,0.875,0.200,0.8,3.59796,0.8,0.333
qual cidade sediava a British Satellite Broadcasting?,Londres,1.875,4.10211,1.0,0.200,0.0,1.0,1.0,0.000
a British Satellite Broadcasting se fundiu com qual empresa em 2 de novembro de 1990?,Sky Television plc,2.3125,5.76639,0.93333,0.250,1.0,2.50045,1.0,0.000
quem era o proprietário do canal Galaxy na BSB?,British Satellite Broadcasting,2.7,4.61384,1.0,0.600,1.0,2.50045,1.0,0.000
qual estúdio produziu o filme Hardware para a British Satellite Broadcasting?,British Satellite Broadcasting,2.0,5.02467,1.0,0.143,1.0,2.50045,1.0,0.000
qual canal de televisão estava sob a propriedade da British Satellite Broadcasting e se chamava The Movie Channel?,The Movie Channel (canal de TV britânico),2.94737,6.01374,1.0,0.273,1.88889,4.10211,1.0,0.333
em qual ano a British Satellite Broadcasting foi fundada?,1986,2.3,4.61384,1.0,0.167,0.0,1.0,1.0,0.000
qual é o sucessor da British Satellite Broadcasting?,Sky UK,2.33333,4.37319,1.0,0.000,0.5,1.85566,1.0,0.000
qual canal de televisão estava sob a propriedade da BSB e se chamava The Computer Channel?,The Computer Channel (BSB),2.64706,5.78178,1.0,0.333,2.5,3.01273,1.0,0.000
qual canal de televisão estava sob a propriedade da BSB e se chamava Now?,Now (canal de TV britânico),2.66667,5.51466,1.0,0.429,1.0,3.43523,1.0,0.500
