Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual material é frequentemente usado para construir a base de uma fundação? ,Concreto,1.84615,5.20226,1.0,0.571,0.0,1.0,1.0,0.000
Qual a principal função do aço no concreto? ,Reforçar a resistência,2.33333,4.37319,1.0,1.250,0.66667,2.50045,1.0,0.500
Qual o objetivo do brita na construção de uma estrada? ,Melhorar a drenagem e a compactação,2.63636,4.82961,1.0,1.000,1.0,3.95066,0.83333,0.000
O que é o formo em construção? ,Um molde para moldar concreto,1.625,4.25402,0.85714,0.333,1.0,3.43523,1.0,1.000
Qual a importância da impermeabilização em estruturas de concreto? ,Prevenir a deterioração causada pela água,2.2,4.61384,1.0,0.750,1.33333,3.79304,1.0,0.250
O que é alvenaria de tijolos maciços? ,Construção com tijolos sem furos,2.25,4.10211,1.0,0.250,0.8,3.43523,1.0,0.000
Qual a função do argamassa em alvenaria? ,Unir os tijolos e proporcionar resistência,2.25,4.10211,1.0,0.667,1.0,3.79304,1.0,0.250
O que significa estacas de madeira? ,Elementos de suporte temporários,1.57143,3.79304,1.0,0.333,0.75,3.01273,1.0,0.333
Qual a função do cimento na produção de concreto? ,Agliantar os agregados e conferir resistência,2.7,4.61384,1.0,1.250,1.0,3.79304,1.0,0.500
O que é o processo de compactação no concreto? ,Reduzir o volume de ar e aumentar a densidade,2.3,4.75438,0.88889,0.750,1.33333,4.61384,1.0,0.600
