Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual foi o papel dos normandos na Conquista Normanda da Inglaterra?,Normandos desempenharam um papel crucial na Conquista Normanda da Inglaterra,3.5,5.02467,1.0,0.143,2.4,4.82961,1.0,0.125
O que é a relação entre os normandos e o norte da França?,Os normandos estabeleceram-se no norte da França,2.35714,5.48607,0.92308,0.400,1.42857,4.10211,1.0,0.250
Quais são as principais características arquitetônicas associadas aos normandos?,Arquiteturas normandas incluem o estilo românico e a construção de castelos motte-and-bailey,2.3,4.61384,1.0,0.167,1.0,5.20226,1.0,0.250
Quais eram as principais linguas faladas pelos normandos?,Os normandos falavam o idioma Old Norse e o latim.,2.0,4.37319,1.0,0.000,2.18182,4.96484,0.9,0.167
Como os normandos influenciaram a cultura da Sicília?,Normandos desempenharam um papel significativo na colonização da Sicília,2.11111,4.37319,1.0,0.250,2.0,4.61384,1.0,0.167
Quem era o povo que os normandos deram origem?,Os normandos descendiam principalmente de viquingues da Escandinávia.,1.8,4.61384,1.0,0.600,1.88889,4.37319,1.0,0.200
Qual é a relação entre os normandos e os jerrais?,Jerrais é uma língua falada pelos habitantes de Jersey,1.81818,4.96484,0.9,0.250,1.55556,4.61384,1.0,0.167
Quais foram as principais contribuições dos normandos para o Oriente Médio?,Normandos participaram das Cruzadas e ajudaram a estabelecer estados na Sicília e sul da península Itálica.,2.0,5.02467,1.0,0.000,2.70588,5.89142,0.9375,0.300
Qual foi o impacto dos normandos no desenvolvimento da arquitetura europeia?,Os normandos influenciaram significativamente o desenvolvimento da arquitetura românica europeia,3.5,5.02467,1.0,0.333,1.7,4.82961,1.0,0.286
Como os normandos contribuíram para a história da França?,Normandos estabeleceram-se no norte da França,1.9,4.61384,1.0,0.250,2.5,3.79304,1.0,0.250
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual foi o papel dos normandos na Conquista Normanda da Inglaterra?,Normandos desempenharam um papel crucial na Conquista Normanda da Inglaterra,3.5,5.02467,1.0,0.143,2.4,4.82961,1.0,0.125
O que é a relação entre os normandos e o norte da França?,Os normandos estabeleceram-se no norte da França,2.35714,5.48607,0.92308,0.400,1.42857,4.10211,1.0,0.250
Quais são as principais características arquitetônicas associadas aos normandos?,Arquiteturas normandas incluem o estilo românico e a construção de castelos motte-and-bailey,2.3,4.61384,1.0,0.167,1.0,5.20226,1.0,0.250
Quais eram as principais linguas faladas pelos normandos?,Os normandos falavam o idioma Old Norse e o latim.,2.0,4.37319,1.0,0.000,2.18182,4.96484,0.9,0.167
Como os normandos influenciaram a cultura da Sicília?,Normandos desempenharam um papel significativo na colonização da Sicília,2.11111,4.37319,1.0,0.250,2.0,4.61384,1.0,0.167
Quem era o povo que os normandos deram origem?,Os normandos descendiam principalmente de viquingues da Escandinávia.,1.8,4.61384,1.0,0.600,1.88889,4.37319,1.0,0.200
Qual é a relação entre os normandos e os jerrais?,Jerrais é uma língua falada pelos habitantes de Jersey,1.81818,4.96484,0.9,0.250,1.55556,4.61384,1.0,0.167
Quais foram as principais contribuições dos normandos para o Oriente Médio?,Normandos participaram das Cruzadas e ajudaram a estabelecer estados na Sicília e sul da península Itálica.,2.0,5.02467,1.0,0.000,2.70588,5.89142,0.9375,0.300
Qual foi o impacto dos normandos no desenvolvimento da arquitetura europeia?,Os normandos influenciaram significativamente o desenvolvimento da arquitetura românica europeia,3.5,5.02467,1.0,0.333,1.7,4.82961,1.0,0.286
Como os normandos contribuíram para a história da França?,Normandos estabeleceram-se no norte da França,1.9,4.61384,1.0,0.250,2.5,3.79304,1.0,0.250
