Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Who is eligible for classification?,What individuals or groups are included in a specific classification?,2.0,3.43523,1.0,0.000,3.18182,4.82961,1.0,0.400
Exceptions to exclusions:,What excludes groups from being classified under certain criteria?,1.25,2.50045,1.0,0.000,3.8,4.61384,1.0,0.000
Historical scope:,When was the concept of the Scope of Classification established within the country's legal framework?,1.0,1.85566,1.0,0.000,5.44444,6.14642,0.8125,0.125
Legal definitions:,How clearly and precisely are legal terms defined when classifying individuals?,1.0,1.85566,1.0,0.000,2.91667,5.02467,1.0,0.091
Balancing rights and responsibilities:,How do we ensure that classifications balance the interests of those included versus excluded?,2.0,3.01273,1.0,0.000,6.2,5.51466,1.0,0.000
Historical reclassification:,What changes occur in the Scope of Classification after some members join or leave?,1.0,1.85566,1.0,0.000,6.2,5.51466,1.0,0.000
Legal prohibitions:,What actions are prohibited under a specific classification to maintain societal standards?,1.0,1.85566,1.0,0.000,3.0,5.20226,1.0,0.000
Reunification impact:,How does a merger affect the scope and classification of existing groups?,1.0,1.85566,1.0,0.000,3.92308,5.20226,1.0,0.333
Legal definitions impacting policies:,What legal terms influence public policy related to classifications?,2.0,3.01273,1.0,0.000,2.8,4.61384,1.0,0.111
Specific group classification:,How is a specific group classified within the Scope of Classification framework?,1.25,2.50045,1.0,0.000,3.92308,5.20226,1.0,0.333
