Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é a comutação de pacotes?,um método de agrupar dados em pacotes,1.625,4.10211,1.0,0.000,1.28571,4.10211,1.0,0.500
Quem desenvolveu o conceito de distributed adaptive message block switching?,Paul Baran,2.27273,4.82961,1.0,0.143,0.5,1.85566,1.0,0.000
Qual o principal objetivo da comutação de pacotes?,fornecer um método de roteamento eficiente e tolerante a falhas,1.77778,4.37319,1.0,0.750,1.4,4.82961,1.0,0.500
Em qual década Paul Baran desenvolveu seu conceito de comutação?,década de 1960,2.09091,4.82961,1.0,0.333,0.66667,2.50045,1.0,0.500
Quem cunhou o termo moderno comutação de pacotes?,Donald Davies,2.11111,4.37319,1.0,0.400,0.5,1.85566,1.0,0.000
Qual o nome da rede que incorporou o conceito de comutação de pacotes nos EUA?,ARPANET,2.1875,5.89204,0.86667,0.429,0.0,1.0,1.0,0.000
A comutação de pacotes contradizia quais princípios estabelecidos?,princípios de pré-alocação de largura de banda,2.0,4.37319,1.0,0.000,0.85714,4.44634,0.71429,0.500
Qual a função do cabeçalho em um pacote de dados?,direcionar o pacote para seu destino,2.18182,4.82961,1.0,0.500,0.83333,3.79304,1.0,0.667
Onde Donald Davies desenvolveu seu trabalho sobre comutação de pacotes?,National Physical Laboratory,2.0,4.82961,1.0,0.143,1.0,2.50045,1.0,0.000
Qual é a base principal para as comunicações de dados em redes de computadores em todo o mundo?,comutação de pacotes,2.0,6.22924,0.88889,0.375,0.66667,2.50045,1.0,0.000
