Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
1. Qual é o tipo de propulsão do USS Monomoy (AG-40)?,Steam Engine.,1.71154,5.02467,1.0,0.143,1.0,1.85566,1.0,0.000
2. Qual é o tipo de propulsão do USS Preston (1865)?,Steam Engine.,1.71154,5.02467,1.0,0.143,1.0,1.85566,1.0,0.000
3. Qual é o tipo de propulsão do USS Reliance (1860)?,Steam Engine.,1.71154,5.02467,1.0,0.143,1.0,1.85566,1.0,0.000
4. Qual é o tipo de propulsão do USS Standard Arrow (ID-1532)?,Steam Engine.,1.89286,5.20226,1.0,0.125,1.0,1.85566,1.0,0.000
5. Qual é o tipo de propulsão do USS Surveyor (1917)?,Steam Engine.,1.71154,5.02467,1.0,0.143,1.0,1.85566,1.0,0.000
6. Qual é o tema principal do artigo da Wikipedia sobre o motor a vapor?,Motor a vapor.,1.78333,5.76639,0.93333,0.500,1.25,2.50045,1.0,0.500
7. Quais são as categorias associadas ao motor a vapor?,18th-century_inventions,1.55,4.82961,1.0,0.500,0.0,1.0,1.0,0.000
8. Quais são as imagens associadas ao motor a vapor no Wikimedia Commons?,[List of image URLs].,1.59615,5.36491,1.0,0.375,2.42857,3.01273,1.0,0.000
9. Qual é o tipo de propulsão do USS Wyalusing?,Steam Engine.,1.25,4.82961,1.0,0.167,1.0,1.85566,1.0,0.000
10. Qual é o tipo de propulsão do USS Zoraya (SP-235)?,Steam Engine.,1.71154,5.02467,1.0,0.143,1.0,1.85566,1.0,0.000
Qual é o tipo de propulsão do USS Monomoy (AG-40)?,Steam Engine  ,2.92308,4.82961,1.0,0.167,0.5,1.85566,1.0,0.000
Qual é o tipo de propulsão do USS Preston (1865)?,Steam Engine  ,2.92308,4.82961,1.0,0.167,0.5,1.85566,1.0,0.000
Qual é o tipo de propulsão do USS Reliance (1860)?,Steam Engine  ,2.92308,4.82961,1.0,0.167,0.5,1.85566,1.0,0.000
Qual é o tipo de propulsão do USS Standard Arrow (ID-1532)?,Steam Engine  ,3.28571,5.02467,1.0,0.143,0.5,1.85566,1.0,0.000
Qual é o tipo de propulsão do USS Surveyor (1917)?,Steam Engine  ,2.92308,4.82961,1.0,0.167,0.5,1.85566,1.0,0.000
Qual é o tema principal do artigo da Wikipedia sobre o motor a vapor?,Motor a vapor  ,3.06667,5.63172,0.92857,0.571,0.66667,2.50045,1.0,0.500
Quais são as categorias associadas ao motor a vapor?,18th-century_inventions,2.6,4.61384,1.0,0.600,0.0,1.0,1.0,0.000
Quais são as imagens associadas ao motor a vapor no Wikimedia Commons?,http://commons.wikimedia.org/wiki/Special:FilePath/52_8134_Hoentrop_2012-09-16.jpg,2.69231,5.20226,1.0,0.429,2.0,2.50045,1.0,0.000
Qual é o tipo de propulsão do USS Wyalusing?,Steam Engine  ,2.0,4.61384,1.0,0.200,0.5,1.85566,1.0,0.000
Qual é o tipo de propulsão do USS Zoraya (SP-235)?,Steam Engine,2.92308,4.82961,1.0,0.167,0.5,1.85566,1.0,0.000
