Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
O que é o oxigênio na tabela periódica?,Não metal reactivo.,1.66667,4.51932,0.875,0.500,1.25,2.50045,1.0,0.333
Qual a massa atômica do oxigênio?,16 u.,2.0,3.79304,1.0,0.667,1.0,1.85566,1.0,1.000
Como se forma o dioxigénio?,Dois átomos de oxigênio se ligam para formar o gás diatómico O2.,2.0,3.43523,1.0,0.500,2.07692,5.20226,1.0,0.429
O que representa o símbolo O na tabela periódica?,Óxido.,1.9,4.92241,0.77778,0.400,0.5,1.0,1.0,0.000
Qual a electronegatividade do oxigênio?,Segunda maior,1.66667,3.43523,1.0,0.500,0.5,1.85566,1.0,0.500
Em que proporção constitui o dioxigénio a atmosfera da Terra?,20,2.27273,4.82961,1.0,0.400,0.0,1.0,1.0,0.000
Quais são as principais aplicações do oxigênio?,Respiração celular,1.75,4.10211,1.0,0.500,0.5,1.85566,1.0,1.000
Qual foi o papel dos organismos fotossintéticos no acúmulo de oxigênio na atmosfera?,Constantemente reabastecendo a atmosfera com oxigênio produzido a partir da água,3.14286,5.36491,1.0,0.429,1.45455,5.1549,0.90909,0.500
Qual é o agente contaminante derivado do smog?,Ozono (O3).,2.33333,4.37319,1.0,0.400,1.6,1.85566,1.0,0.000
Quem descobriu independentemente o oxigênio?,Carl Wilhelm Scheele e Joseph Priestley,1.66667,3.43523,1.0,0.333,1.33333,3.79304,1.0,0.000
