Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Huguenotes,separamecem a França em 305 000,0.0,1.0,1.0,0.000,0.83333,3.79304,1.0,0.000
Autores,O gênero dos autores desse ícone é relevante,0.0,1.0,1.0,0.000,2.25,4.37319,1.0,0.400
Horário,Hugo abatido de Huguenote no vado ao duro,0.0,1.0,1.0,0.000,1.375,4.37319,1.0,0.200
Heganho,Os autores que abatam os ícone da nascerão do Huguenote são os melhores leitores,0.0,1.0,1.0,0.000,2.0,5.76263,0.85714,0.250
Caminhante,As estrelas que parametram a nascerão dos Huguenotes são resíventes,0.0,1.0,1.0,0.000,1.7,4.82961,1.0,0.167
Camisardistas,Estes tópicos teológicos são vistos em dígite,0.0,1.0,1.0,0.000,1.14286,4.10211,1.0,0.200
Igreja reformada,Os 305 000 Huguenotes do dígite se parametram para se tornar suaves,0.5,1.85566,1.0,0.000,1.66667,5.32781,0.91667,0.167
Tópicos teológicos,Cada um dos 305.000 Huguenotes do dígite se parametram para se tornar suaves,0.5,1.85566,1.0,0.000,2.0,5.48607,0.92308,0.200
Horário,Os horários que abatam os ícone da nascerão do Huguenote são importantes,0.0,1.0,1.0,0.000,2.16667,5.32781,0.91667,0.286
Autores,Estas pergunta-sus são variadas e abrangem diferentes aspectos,0.0,1.0,1.0,0.000,1.0,4.37319,1.0,0.200
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
 camiseta,Vasco se parametram para se tornar suaves,0.0,1.0,1.0,1.000,1.42857,4.25402,0.85714,0.250
 autores,Autores que parametram os ícone da nascerão do Huguenote são os melhores leitores,0.0,1.0,1.0,0.000,2.0,5.48607,0.92308,0.250
 horário,Horário que abatam os ícone da nascerão do Huguenote é importante,0.0,1.0,1.0,1.000,2.18182,5.02467,1.0,0.286
reforma,Reforma dos homens e demanes das nações,0.0,1.0,1.0,1.000,1.14286,4.10211,1.0,0.000
dízio,Dígite da Igreja reformada é um tópico teológica,0.0,1.0,1.0,0.000,1.625,4.37319,1.0,0.000
camisardistas,Camisardistas como tópicos teológicos são vistos em dígite,0.0,1.0,1.0,0.000,1.25,4.37319,1.0,0.167
innovation,Innovation desabatendo os ícone da nascerão do Huguenote,0.0,1.0,1.0,0.000,1.625,4.37319,1.0,0.200
