Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual era a sede da British Satellite Broadcasting?,Londres  ,2.33333,4.37319,1.0,0.400,0.0,1.0,1.0,0.000
Em que data a British Satellite Broadcasting começou a transmitir?,25 de março de 1990  ,2.27273,4.96484,0.9,0.333,0.8,3.59796,0.8,0.333
Quando a British Satellite Broadcasting foi fundada?,11 de dezembro de 1986  ,2.125,4.10211,1.0,0.000,0.8,3.59796,0.8,0.333
Com qual empresa a British Satellite Broadcasting se fundiu em novembro de 1990?,Sky Television plc  ,2.28571,5.36491,1.0,0.286,1.0,2.50045,1.0,0.000
Qual era o destino da British Satellite Broadcasting após a fusão com Sky Television plc?,Tornou-se parte do BSkyB  ,2.5,5.65316,1.0,0.222,1.0,3.01273,1.0,0.333
Quais canais eram possuídos pela British Satellite Broadcasting?,Galaxy,2.11111,4.37319,1.0,0.000,0.0,1.0,1.0,0.000
Qual foi uma produção cinematográfica associada à British Satellite Broadcasting?,Hardware (filme)  ,3.09091,4.82961,1.0,0.143,1.5,1.85566,1.0,0.500
Qual é o nome completo da empresa após a fusão com Sky Television plc?,British Sky Broadcasting  ,2.13333,5.51466,1.0,0.375,1.0,2.50045,1.0,0.000
Quais locais estavam associados à localização da British Satellite Broadcasting?,Inglaterra,3.18182,4.82961,1.0,0.000,0.0,1.0,1.0,0.000
Qual foi uma das consequências da fusão entre British Satellite Broadcasting e Sky Television plc para o mercado de televisão por satélite no Reino Unido?,Formação do BSkyB como um dos principais provedores de serviços de TV via satélite,2.96154,6.63618,1.0,0.214,1.64286,5.63172,0.92857,0.375
