Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Onde estava em grande parte a população huguenote da França?,as partes sul e central da França,2.36364,4.82961,1.0,0.429,1.28571,4.10211,1.0,0.500
Qual foi a proporção de huguenotes na França no século XVI?,cerca de 10% da população,2.25,5.02467,1.0,0.333,1.16667,3.79304,1.0,0.500
Qual tratado terminou as Guerras da Religião Francesa?,o Edito de Nantes,2.11111,4.37319,1.0,0.000,0.75,3.01273,1.0,0.333
Como Louis XIV afetou a população huguenote?,reduziu para cerca de 1,2.0,4.10211,1.0,0.200,1.2,3.43523,1.0,0.000
Que efeito teve a fuga dos huguenotes?,causou um êxodo cerebral na França,1.875,4.10211,1.0,0.500,1.0,3.79304,1.0,0.000
Quem liderou os huguenotes durante as guerras?,Jeanne d'Albret e Henry IV,1.625,4.10211,1.0,0.000,1.0,3.79304,1.0,0.200
O que Louis XIV fez com o Edito de Fontainebleau?,revogou os direitos protestantes,2.0,4.96484,0.9,0.167,0.75,3.01273,1.0,0.000
Qual método de perseguição usou Louis XIV?,dragonnades,2.0,4.10211,1.0,0.400,0.0,1.0,1.0,0.000
Quantos huguenotes restavam após Louis XV?,quase eliminados,1.71429,3.79304,1.0,0.000,0.5,1.85566,1.0,0.500
Quando os protestantes ganharam direitos iguais?,com a Declaração dos Direitos do Homem em 1789,1.71429,3.79304,1.0,0.000,2.0,4.61384,1.0,0.167
