Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a capital da Polônia?,Warsaw,1.71429,3.79304,1.0,0.667,0.0,1.0,1.0,0.000
A população do maior área metropolitana de Warsaw é estimada em quantos habitantes?,3,2.5,5.36491,1.0,0.375,0.0,1.0,1.0,0.000
Quando Warsaw se tornou a capital do reino polonês?,Após 1596,2.0,4.61384,1.0,0.600,0.5,1.85566,1.0,0.000
Qual foi o nome da capital antes de ser mudada para Warsaw?,Kraków,2.69231,5.20226,1.0,0.833,0.0,1.0,1.0,0.000
Em que século o centro de Warsaw experimentou um grande crescimento demográfico?,Século XIX,2.15385,5.20226,1.0,0.571,0.5,1.85566,1.0,0.000
Qual é a principal agência da OTAN localizada em Warsaw?,Frontex,2.63636,4.82961,1.0,0.333,0.0,1.0,1.0,0.000
Quais são os dois principais aeroportos internacionais de Warsaw?,Aeroporto Internacional de Warsaw Chopin e Aeroporto Modlin,1.8,4.61384,1.0,0.200,1.125,4.51932,0.875,0.143
O que é o mais alto edifício da Europa em 2022?,Varso Place,2.33333,5.1549,0.90909,0.500,0.5,1.85566,1.0,0.000
Quanto mede a área do centro histórico de Warsaw?,517 km² (200 sq mi),1.9,4.61384,1.0,0.600,1.375,3.43523,1.0,0.333
Qual é o nome do maior parque urbano de Warsaw?,Park do Łazienki,2.18182,4.82961,1.0,0.667,1.0,2.50045,1.0,0.333
Quem é a principal equipe de futebol da cidade de Warsaw?,Legia Warsaw,2.25,5.1549,0.90909,0.667,0.5,1.85566,1.0,0.000
