Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
O que é a ideologia de xaria no Islamismo político?,Uma ideografia de xaria consiste em concretizar a interpretação islâmica no contexto político,2.27273,4.82961,1.0,0.200,1.53846,5.36491,1.0,0.250
Em que gerações o islamismo político teve um pico de popularidade?,Em torno dos anos 1980 e 1990,2.16667,5.02467,1.0,0.500,1.57143,4.10211,1.0,0.000
Qual é um exemplo de movimento islâmico rebeld em syria?,O 19th Division (Syrian rebel group) é um dos primeiros movimentos islâmicos rebeldes que usou a ideologia islamista para combinar com movimentos armisticienses.,1.81818,4.82961,1.0,0.333,3.23077,6.57194,0.95652,0.062
Em qual lugar do mundo o islamismo political graphic/imutou mais strongly?,No Oriente Médio,2.33333,5.02467,1.0,0.571,1.0,2.50045,1.0,0.000
 Qual é a definição de islamismo que usa modelo de página wiki Template:Main list?,Is lamismo é uma ideografia político-religiosa que visa concretizar a interpretação islâmica no contexto político,2.17647,5.76639,0.93333,0.400,1.26667,5.65316,1.0,0.182
Qual é o objetivo central dos islamistas que buscam reorganizar a sociedade?,O objetivo principal é reconstituir a Dirixitude Pan-islâmica,2.07692,5.20226,1.0,0.571,1.125,4.37319,1.0,0.500
Qual é a definição de xaria no contexto do islamismo político?,Xaria é uma ideografia que procura reorganizar a sociedade para atingir estabilidade,2.41667,5.02467,1.0,0.500,1.08333,5.20226,1.0,0.375
Em qual lugar do mundo o islamismo graphic/imutou mais fortes e com sucesso?,Na Ártica,2.28571,5.36491,1.0,0.714,0.5,1.85566,1.0,0.000
 Qual é um exemplo de islamista que Reivêe a ideografia de al-Islam?,Al-Ahrar Bloc,1.76923,5.32781,0.91667,0.167,0.5,1.85566,1.0,0.000
 Qual é a definição de xaria no contexto do islamismo político?,Xaria é uma ideografia que promove a imposição da Dirixitude Pan-islâmica,2.41667,5.02467,1.0,0.500,1.18182,5.02467,1.0,0.000
