Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é uma definição fundamental de um número primo?,um número maior que 1 que não tem divisores além de 1 e ele mesmo.,1.8,4.61384,1.0,1.000,2.75,5.89204,0.86667,0.571
O que caracteriza um número como composto?,um número maior que 1 que pode ser dividido por números menores que ele.,1.625,4.10211,1.0,0.667,2.26667,5.76263,0.85714,0.500
Qual é o teorema central que relaciona números primos com a fatoração de números maiores?,o teorema fundamental da aritmética.,1.875,5.76639,0.93333,0.111,1.83333,3.43523,1.0,0.667
Qual a importância dos números primos na teoria dos números? , eles são os blocos de construção de todos os números inteiros.,3.63636,5.12344,0.8,0.400,1.75,5.30531,0.81818,0.400
O que é a primalidade de um número?,uma propriedade que indica se um número é primo ou não.,1.66667,4.37319,1.0,0.333,2.33333,5.02467,1.0,1.000
Qual é o método mais simples para verificar a primidade de um número? , trial division.,2.42857,5.36491,1.0,0.714,1.0,1.85566,1.0,0.000
Quais algoritmos são usados para testar a primidade de grandes números? , Miller-Rabin e AKS.,1.83333,5.02467,1.0,0.286,1.25,2.50045,1.0,0.000
Qual é o nome do processo que confere a primidade de um número? , divisão.,2.0,5.36491,1.0,0.500,0.5,1.0,1.0,1.000
O que são números primos em termos de representação matemática? , um produto de números primos únicos.,1.72727,4.82961,1.0,0.500,1.71429,3.79304,1.0,0.250
Qual a importância dos números primos na criptografia moderna? , eles são a base da criptografia de chave pública.,3.2,4.61384,1.0,0.200,1.8,4.61384,1.0,0.600
