Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
O que são ctenophora conhecidos comumente como?,carambolas-do-mar ou águas-vivas-de-pente,2.125,4.10211,1.0,0.600,0.66667,2.50045,1.0,0.000
Qual é a origem etimológica da palavra ctenophora em grego?,κτείς kteis 'pente' e φέρω pherō 'portador',2.63636,4.82961,1.0,0.500,1.72727,4.10211,1.0,0.333
Em que tipo de água os ctenophora são encontrados naturalmente?,águas oceânicas e estuarinas,2.18182,4.82961,1.0,0.667,1.0,3.01273,1.0,0.000
Qual é a característica distintiva dos ctenophora para se locomoverem?,'pentes' - grupos de cílios,2.45455,4.82961,1.0,0.200,1.0,3.01273,1.0,0.000
O que significa bioluminescência em relação aos ctenophora?,capacidade de emitir luz,1.88889,4.37319,1.0,0.000,0.75,3.01273,1.0,1.000
De qual período do registo fóssil o grupo Ctenophora é parte?,Cambriano,2.58333,5.02467,1.0,0.571,0.0,1.0,1.0,0.000
Qual modelo de página wiki é usado por ctenophora para controlar autoridade?,Template:Authority control,2.30769,5.20226,1.0,0.625,1.0,2.50045,1.0,0.000
Quem descreveu os ctenophora primeiramente em 1829?,Eschscholtz,2.0,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Como o tamanho dos adultos de ctenophora varia?,de cerca de 1 mm a 1,2.22222,4.37319,1.0,0.250,1.28571,4.44634,0.71429,0.000
Qual é uma das subdivisões do filo Ctenophora mencionada no contexto?,Tentaculata,3.5,5.02467,1.0,0.000,0.0,1.0,1.0,0.000
