Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é a distribuição natural dos ctenophora?,cosmopolita nas águas oceânicas e estuarinas,1.75,4.10211,1.0,0.500,1.83333,3.79304,1.0,0.000
O que caracteriza os ctenophora em termos de morfologia?,superficialmente semelhante às medusas,1.7,4.61384,1.0,0.000,1.0,3.01273,1.0,0.333
Qual é a maior característica distintiva dos ctenophora?,presença de pentes formados por grupos de cílios que utilizam para nadar,2.0,4.37319,1.0,0.400,1.08333,5.32781,0.91667,0.286
Como os ctenophora são classificados taxonomicamente?,filo Ctenophora,1.71429,3.79304,1.0,0.250,0.5,1.85566,1.0,0.000
O que representa a morfologia semelhante entre ctenophora e medusas?,convergência evolutiva,2.45455,4.82961,1.0,0.200,0.5,1.85566,1.0,0.000
Qual é o comportamento alimentar dos ctenophora?,planctónicos ou bentónicos,2.0,4.10211,1.0,0.500,0.66667,2.50045,1.0,0.000
Como se locomovem os maiores animais conhecidos que utilizam cílios?,usando pentes formados por grupos de cílios,2.18182,4.82961,1.0,0.000,1.0,4.10211,1.0,0.000
O tamanho do maior ctenophora adulto é aproximadamente?,1,2.33333,4.37319,1.0,0.500,0.0,1.0,1.0,0.000
Qual o registro fóssil mais antigo dos ctenophora?,Cambriano,2.0,4.37319,1.0,0.800,0.0,1.0,1.0,0.000
Ctenophora são conhecidos por quais nomes comuns?,carambolas-do-mar ou águas-vivas-de-pente,2.125,4.10211,1.0,0.200,0.66667,2.50045,1.0,0.000
