Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Imperialismo é caracterizado pela extensão do poder de qual tipo?,estado,3.0,4.82961,1.0,0.667,0.0,1.0,1.0,1.000
Qual prática pode ser usada no imperialismo para obter controle político de outras áreas?,poder militar,2.06667,5.51466,1.0,0.667,0.5,1.85566,1.0,1.500
O que significa ter soft power em termos de imperialism?,influência cultural e diplomática,2.09091,4.82961,1.0,0.167,1.0,3.01273,1.0,0.667
Como o imperialismo frequentemente se expande territorialmente?,aquisição direta,1.625,4.10211,1.0,0.000,0.5,1.85566,1.0,0.000
Qual é a diferença entre colonialismo e imperialism?,imperialismo usa controle econômico também,2.0,4.37319,1.0,0.250,1.4,3.43523,1.0,0.600
Imperialismo pode ocorrer sob que tipo de governos?,várias formas de governo,1.66667,4.37319,1.0,0.400,0.75,3.01273,1.0,0.500
Que método além do poder militar o imperialismo utiliza para dominar outras regiões?,poder econômico,2.21429,5.36491,1.0,0.714,0.5,1.85566,1.0,1.500
Qual termo descreve a expansão territorial e controle por um estado?,imperialismo,1.91667,5.02467,1.0,0.667,0.0,1.0,1.0,0.000
O imperialismo visa principalmente obter controle sobre qual aspecto das áreas conquistadas?,econômico e político,2.46154,5.20226,1.0,0.500,0.66667,2.50045,1.0,1.000
Como o poder suave pode ser usado no contexto do imperialismo?,influência cultural e diplomática,2.25,5.02467,1.0,0.857,1.0,3.01273,1.0,0.667
