Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual o período em que a Peste Negra atingiu o pico na Europa?,1347 e 1351,2.0,5.48607,0.92308,0.333,0.66667,2.50045,1.0,0.000
Qual bactéria é considerada a causa da Peste Negra?,Yersinia pestis,2.1,4.61384,1.0,0.333,0.5,1.85566,1.0,0.000
Qual o impacto da Peste Negra na população mundial?,reduziu a população de 475 milhões para 350–375 milhões,2.7,4.61384,1.0,0.400,1.27273,4.75438,0.88889,0.250
Como a Peste Negra se espalhou inicialmente?,através da Rota da Seda,1.625,4.10211,1.0,0.000,1.0,3.59796,0.8,0.000
Qual o principal vetor de transmissão da Yersinia pestis?,a pulga oriental do rato,2.0,4.61384,1.0,0.400,1.2,3.43523,1.0,1.000
Qual o tipo de peste mais comum?,bubónica,1.625,4.10211,1.0,0.750,0.0,1.0,1.0,0.000
Qual o efeito da Peste Negra na sociedade europeia?,criou convulsões religiosas,3.2,4.61384,1.0,0.400,0.66667,2.50045,1.0,0.000
Qual a região de origem da Peste Negra?,Ásia Central ou Ásia Oriental,2.0,4.37319,1.0,0.500,1.0,3.59796,0.8,0.000
Quanto tempo demorou para a população europeia se recuperar?,cerca de 200 anos,2.4,4.61384,1.0,0.600,1.5,3.01273,1.0,0.000
Que tipo de surtos a peste causou?,surto até ao início do século XX,1.75,4.10211,1.0,0.250,1.71429,4.10211,1.0,0.500
