Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Imperialismo,Extensão de poder e domínio através de aquisição territorial ou controle.,0.0,1.0,1.0,0.000,2.16667,5.1549,0.90909,0.833
Colonialismo,Forma de imperialismo focada em controle direto de territórios.,0.0,1.0,1.0,0.000,2.0,4.75438,0.88889,0.333
Domínio,Estado de poder e controle exercido sobre outras áreas.,0.0,1.0,1.0,0.000,1.9,4.61384,1.0,0.600
Hard power,Utilização de força militar e econômica para expansão.,0.5,1.85566,1.0,0.000,1.77778,4.37319,1.0,0.400
Soft power,Utilização de cultura e diplomacia para influência.,0.5,1.85566,1.0,0.000,1.625,4.10211,1.0,0.500
Expansão,Processo de aumento de poder e influência.,0.0,1.0,1.0,0.000,1.625,4.25402,0.85714,1.000
Territorial,Relativo a posse ou controle de terras.,0.0,1.0,1.0,0.000,1.75,4.10211,1.0,0.500
Influência,Capacidade de afetar ou moldar o comportamento.,0.0,1.0,1.0,0.000,1.875,4.10211,1.0,0.500
Dominação,Estado de controle exercido por um poder superior.,0.0,1.0,1.0,0.000,2.0,4.37319,1.0,0.800
Política imperial,Adoção de políticas para alcançar e manter o domínio.,0.5,1.85566,1.0,0.000,2.0,4.61384,1.0,0.600
