Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
O que é chamado um protesto político feito pacificamente contra ordens consideradas injustas?,Desobediência civil,2.35714,5.36491,1.0,0.333,0.5,1.85566,1.0,0.500
Quem formulou originalmente a ideia da desobediência civil?,Henry David Thoreau,2.11111,4.37319,1.0,0.200,1.0,2.50045,1.0,0.000
Qual líder usou a desobediência civil com sucesso na independência da Índia?,Mahatma Gandhi,2.46154,5.20226,1.0,0.571,0.5,1.85566,1.0,0.000
Qual foi a principal contribuição de Thoreau para a desobediência civil?,Sua filosofia sobre resistência não-violenta,1.75,5.1549,0.90909,0.333,0.8,3.43523,1.0,0.667
Nomeie um exemplo recente de desobediência civil na Montenegro.,Crise de 2015–2016,1.9,4.61384,1.0,0.500,1.0,2.50045,1.0,0.000
O que a desobediência civil procura combater?,Leis e governos opressivos,1.875,4.10211,1.0,0.750,0.75,3.01273,1.0,0.000
Qual movimento nos EUA usou a desobediência civil para lutar contra a segregação?,Movimento dos Direitos Civis,2.42857,5.48607,0.92308,0.429,1.5,3.01273,1.0,0.000
Qual termo define a recusa pacífica a leis consideradas injustas?,Desobediência civil,2.36364,4.96484,0.9,0.143,0.5,1.85566,1.0,0.500
Em qual país a crise de 2015–2016 usou desobediência civil?,Montenegro,2.38462,4.82961,1.0,0.500,0.0,1.0,1.0,0.000
Qual método de protesto envolve o bloqueio de estradas?,Bloqueio de estradas,2.1,4.75438,0.88889,0.200,0.66667,2.50045,1.0,0.000
