Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
1. Onde o Reno esvazia-se?,Mar do Norte,0.95,3.43523,1.0,0.000,1.0,2.50045,1.0,0.333
2. Qual é a maior cidade que o Reno atravessa?,Colônia,1.35,4.82961,1.0,0.333,0.0,1.0,1.0,0.000
3. Quanto tempo dura o Reno?,1.230 km (760 milhas),1.08333,3.79304,1.0,0.250,2.5,3.01273,1.0,0.000
4. De onde saí Vergolder der Reno?,Monteschenberg,1.03571,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
5. Qual país o Reno passa?,Alemanha,1.08333,3.79304,1.0,0.250,0.0,1.0,1.0,0.000
6. Onde estão os saltos do Reno?,Na Suíça,1.10714,4.10211,1.0,0.000,0.5,1.85566,1.0,0.000
7. Qual é a importância cultural do Reno para a Alemanha?,É um símbolo de prosperidade e história.,1.20455,5.1549,0.90909,0.333,1.875,4.10211,1.0,0.500
5. Qual país o Reno passa?,Alemanha,1.08333,3.79304,1.0,0.250,0.0,1.0,1.0,0.000
6. Onde estão os saltos do Reno?,Salto de Traverso,1.10714,4.10211,1.0,0.000,0.66667,2.50045,1.0,0.000
7. Qual é a importância cultural do Reno para a Alemanha?,Representa a riqueza industrial e história da Alemanha.,1.20455,5.1549,0.90909,0.333,2.0,4.37319,1.0,0.800
1. **Onde o Reno esvazia-se?**,Mar do Norte,0.90476,4.69839,0.75,0.000,1.0,2.50045,1.0,0.333
2. **Qual é a maior cidade que o Reno atravessa?**,Colônia (Köln),1.02778,5.32781,0.91667,0.250,1.5,1.85566,1.0,0.000
3. **Quanto tempo dura o Reno?**,1.230 km (760 milhas),1.04167,4.92241,0.77778,0.143,2.5,3.01273,1.0,0.000
4. **De onde saí Vergolder der Reno?**,Monteschenberg,0.88889,5.12344,0.8,0.000,0.0,1.0,1.0,0.000
5. **Qual país o Reno passa?**,Alemanha,1.04167,4.51932,0.875,0.167,0.0,1.0,1.0,0.000
6. **Onde estão os saltos do Reno?**,Salto de Traverso,1.03704,5.12344,0.8,0.000,0.66667,2.50045,1.0,0.000
7. **Qual é a importância cultural do Reno para a Alemanha?**,Representa a riqueza industrial e história da Alemanha,1.05128,5.62279,0.84615,0.250,1.25,4.37319,1.0,0.800
8. **Qual é o rio mais longo que o Reno?**,Danúbio,1.02778,5.47097,0.83333,0.375,0.0,1.0,1.0,0.000
10. **Onde fica o Reno?**,Europa.,1.0,4.69839,0.75,0.000,0.5,1.0,1.0,0.000
