Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
como é chamado quando as pessoas da sociedade se rebelam contra leis que consideram injustas?,esobediência civil,2.375,5.65316,1.0,0.250,0.5,1.85566,1.0,0.500
qual é um exemplo de grande desobediência civil na África do Sul?,apartheid,2.38462,5.20226,1.0,0.500,0.0,1.0,1.0,1.000
 como foi chamado o movimento que trouxe a independência dos países bálticos da União Soviética?,Revolução do Canto,2.9375,5.65316,1.0,0.333,1.0,2.50045,1.0,0.333
O(where estava a localização da revolução de 2003 em Rose?),Geórgia,1.5,5.02467,1.0,0.167,0.0,1.0,1.0,0.000
Quais pessoas apresentaram um dos primeiros exemplos de desobediência civil?,gípcios,2.18182,4.82961,1.0,0.167,0.0,1.0,1.0,0.000
Quem foi um dos primeiros exemplos de desobediência civil contra?,o britânica,2.45455,4.82961,1.0,0.200,0.5,1.85566,1.0,0.000
Por que as pessoas escolheram a desobediência civil para protestar?,resistência não violentos,2.0,4.82961,1.0,0.400,0.66667,2.50045,1.0,1.000
O que a desobediência civil protesta contra?,leis injustas.,1.875,4.10211,1.0,0.333,1.0,1.85566,1.0,0.000
Que movimento de direitos civis nos EUA era conhecido por sua desobediência?,o apartheid,2.53846,5.20226,1.0,0.429,0.5,1.85566,1.0,1.000
Qual é um exemplo classico da desobediência civil no Euphoria?,apartheid,2.36364,4.82961,1.0,0.333,0.0,1.0,1.0,1.000
Quem foi o pioneiro na.insulação?,insulção no euspefe,2.75,3.43523,1.0,0.000,1.0,2.50045,1.0,0.000
O que a insulição representa no contexto da desobediência civil?,desobediência civil e.insulção together,2.36364,4.82961,1.0,0.200,1.2,3.01273,1.0,0.250
Por que a estabeleção do muro de insulção é considerada como uma formatacão violenta against the rules?),insulção no euspefe,3.10526,5.90165,1.0,0.100,1.0,2.50045,1.0,0.000
