Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Em que ano o IPCC foi estabelecido?,1988,2.0,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
Quais organizações estabeleceram o IPCC?,WMO e PNUMA,1.66667,3.43523,1.0,0.000,0.66667,2.50045,1.0,0.000
Qual o principal objetivo do IPCC?,avançar o conhecimento científico sobre as mudanças climáticas,1.71429,3.79304,1.0,1.000,1.0,4.37319,1.0,0.600
Onde está localizada a sede do secretariado do IPCC?,Genebra,2.3,4.75438,0.88889,0.167,0.0,1.0,1.0,0.000
Quantos países são membros do IPCC?,195,1.85714,3.79304,1.0,0.250,0.0,1.0,1.0,0.000
Qual o ciclo usual de avaliação do IPCC?,seis a sete anos,1.77778,4.37319,1.0,0.500,1.0,3.01273,1.0,0.000
O IPCC realiza pesquisas originais?,não,1.66667,3.43523,1.0,0.000,0.0,1.0,1.0,2.000
Qual o nome do relatório mais recente do IPCC?,Sexto Relatório de Avaliação,2.3,4.75438,0.88889,0.600,0.75,3.01273,1.0,0.250
O IPCC recebeu o Prêmio Nobel da Paz em qual ano?,2007,2.5,5.1549,0.90909,0.143,0.0,1.0,1.0,0.000
Qual o título de liderança do IPCC?,Chair,1.75,4.10211,1.0,0.333,0.0,1.0,1.0,0.000
