Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual a principal característica que distingue uma escola privada de uma pública?,Escolas privadas não recebem financiamento governamental.,1.76923,5.32781,0.91667,0.667,1.85714,3.79304,1.0,0.333
O que garante a independência operacional de uma escola privada?,Um conselho de governadores e um sistema de governança.,2.09091,4.82961,1.0,0.600,2.0,4.92241,0.77778,0.500
O que significa independent school no contexto educacional?,Uma escola não administrada pelo governo.,2.33333,4.37319,1.0,0.000,1.71429,3.79304,1.0,1.000
Qual a fonte de financiamento típica de uma escola independente?,Geralmente,1.81818,4.96484,0.9,0.600,0.0,1.0,1.0,0.000
O que é um board of governors em uma escola independente?,Um conselho que supervisiona a gestão da escola.,2.16667,5.02467,1.0,0.333,1.77778,4.37319,1.0,0.500
O que é o principal diferencial entre escolas públicas e privadas?,Falta de dependência do governo.,1.75,5.1549,0.90909,0.167,1.66667,3.43523,1.0,0.667
Qual a relação entre escolas privadas e financiamento governamental?,Não há dependência de financiamento estatal.,1.8,4.61384,1.0,0.200,1.57143,3.79304,1.0,0.200
O que garante a autonomia administrativa de uma escola independente?,Um sistema de governança independente.,1.81818,4.82961,1.0,0.400,1.5,3.43523,1.0,0.667
O que define uma escola como independente?,Sua gestão não é controlada pelo governo.,2.125,4.10211,1.0,1.000,1.875,4.10211,1.0,0.600
Qual a importância de um board of governors para uma escola independente?,Garantir a gestão e o controle da instituição.,2.23077,5.20226,1.0,0.500,1.88889,4.37319,1.0,0.500
