Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
1. What is packet switching?, Comutação de pacotes é uma técnica que divide dados em pacetes independentes para transmissão eficiente.,1.05,3.43523,1.0,0.000,2.0,5.65316,1.0,0.300
2. List two advantages of packet switching over circuit switching., Eficiência no uso de banda e escalabilidade.,2.15,4.96484,0.9,0.000,1.875,4.10211,1.0,0.500
3. What OSI layer manages data packets' routing?, Camada de rede (layer 3).,1.30556,4.37319,1.0,0.125,2.375,3.43523,1.0,0.250
4. Name a protocol used in packet switching., TCP/IP.,1.4375,4.37319,1.0,0.500,0.5,1.0,1.0,0.000
5. How does packet switching handle bandwidth?, Permite que múltiplos usuários compartilhem banda dinamicamente.,1.46429,4.10211,1.0,0.000,2.0,4.10211,1.0,0.167
6. Why is packet switching considered more efficient?, Por otimizar recursos e permitir.addDataWithoutConflict.,1.6875,4.37319,1.0,0.000,2.75,3.43523,1.0,0.000
7. What is the latency typically lower in?, Packet switching has lower latency compared to circuit switching.,1.6875,4.37319,1.0,0.000,3.8,4.75438,0.88889,0.000
8. How does QoS affect packet switching?, Garante priorização de dados críticos,1.46429,4.10211,1.0,0.000,0.8,3.43523,1.0,0.000
9. Which topology is common for packet switching?, Topologia de pacote,1.4375,4.37319,1.0,0.000,0.66667,2.50045,1.0,0.500
10. What layer ensures data packets reach destination?, Camada de rede.,1.6875,4.37319,1.0,0.125,1.25,2.50045,1.0,0.500
O que é a comutação de pacotes?,A comutação de pacotes é uma técnica de transferência de dados que divide as mensagens em pacetes independentes para transmissão eficiente.,1.625,4.10211,1.0,0.000,2.13636,6.50743,0.90476,0.250
Quais são duas vantagens da comutação de pacotes em relação à comutação circuística?,Eficiência no uso de banda e escalabilidade.,1.92857,5.48607,0.92308,0.167,1.875,4.10211,1.0,0.500
Em qual camada do modelo OSI os pacotes são rotacionados?,Camada de rede (layer 3).,2.36364,4.82961,1.0,0.500,2.375,3.43523,1.0,0.250
Nomeie um protocolo usado na comutação de pacotes.,TCP/IP.,1.88889,4.37319,1.0,0.200,0.5,1.0,1.0,0.000
Como a comutação de pacotes lida com o bandwidth?,Permite que múltiplos usuários compartilhem banda dinamicamente.,1.8,4.61384,1.0,0.000,2.0,4.10211,1.0,0.167
Por que a comutação de pacotes é considerada mais eficiente?,Por otimizar recursos e permitir.addDataWithoutConflict.,2.09091,4.82961,1.0,0.333,2.75,3.43523,1.0,0.000
Em qual tipo de comutação a latência geralmente é menor?,Packet switching tem menor latência em comparação à circuit switching.,2.27273,4.82961,1.0,0.667,2.09091,4.96484,0.9,0.375
Como a qualidade de serviço (QoS) afeta a comutação de pacotes?,Garante priorização de dados críticos,2.78571,5.30531,0.81818,0.333,0.8,3.43523,1.0,0.000
Qual topologia é comumente usada na comutação de pacotes?,Topologia de pacote,1.8,4.61384,1.0,0.000,0.66667,2.50045,1.0,0.500
Em qual camada os pacetes são garantidos para chegar à destinação correta?,Camada de rede.,2.15385,5.20226,1.0,0.429,1.25,2.50045,1.0,0.500
