Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
William Valentine,Geology,0.5,1.85566,1.0,0.000,0.0,1.0,1.0,0.000
Petrified forest log 1 md.jpg,Geological feature,2.5,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
Austrian Journal of Earth Sciences,Journal related to Geology,2.0,3.43523,1.0,0.000,1.5,3.01273,1.0,0.000
Hans Georg Stehlin,Geologist and his field,1.0,2.50045,1.0,0.000,1.5,3.01273,1.0,0.000
Clarence Allen,Area of expertise in Geology,0.5,1.85566,1.0,0.000,2.0,3.43523,1.0,0.000
Ruth Doggett Terzaghi,Scientist specializing in specific geology areas,1.0,2.50045,1.0,0.000,2.5,3.79304,1.0,0.000
Japetus Steenstrup,Book on Vertebrate Palaeontology in Geological context,0.5,1.85566,1.0,0.000,3.0,4.10211,1.0,0.000
Paul E. Olsen,Contribution to Geology research or study,1.0,2.50045,1.0,0.000,2.5,3.79304,1.0,0.000
Geology,Discipline studying Earth's materials and processes,0.0,1.0,1.0,0.000,1.625,4.10211,1.0,0.143
Panning on the Mokelumne.jpg,Image associated with geological study techniques,2.5,3.01273,1.0,0.000,2.5,3.79304,1.0,0.000
