Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é o IPCC?,Intergovernamental body de UN sobre mudanças climáticas  ,1.5,3.59796,0.8,0.000,0.85714,4.10211,1.0,0.000
Quais organizações criaram o IPCC?,WMO e UNEP  ,1.66667,3.43523,1.0,0.000,0.66667,2.50045,1.0,0.000
Quantos países são membros do IPCC?,195  ,1.85714,3.79304,1.0,0.250,0.0,1.0,1.0,0.000
Qual é a duração de um ciclo de avaliação do IPCC?,Six to seven years  ,1.83333,5.1549,0.90909,0.600,1.5,3.01273,1.0,0.000
Quais são os grupos de trabalho do IPCC?,Three working groups and a task force  ,1.77778,4.37319,1.0,0.500,1.42857,4.10211,1.0,0.000
Onde está o secretariado do IPCC?,Geneva,1.71429,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Qual prêmio o IPCC recebeu em 2007?,Nobel Peace Prize with Al Gore  ,1.625,4.10211,1.0,0.250,1.33333,3.79304,1.0,0.000
Quando começou o sexto ciclo de avaliação?,2015  ,1.625,4.10211,1.0,0.750,0.0,1.0,1.0,0.000
Quando terminará o sexto ciclo?,2023  ,1.5,3.43523,1.0,0.667,0.0,1.0,1.0,0.000
Quais são exemplos de relatórios especiais do IPCC?,Special Report on Global Warming of 1.5°C (2018),1.77778,4.37319,1.0,0.200,4.18182,4.37319,1.0,0.000
