Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a principal finalidade do direito da União Europeia?,promover paz,2.27273,4.82961,1.0,0.833,0.5,1.85566,1.0,1.000
Quantos estados-membros compõem atualmente a União Europeia?,27,1.75,4.10211,1.0,0.200,0.0,1.0,1.0,0.000
Quando foi fundada a Comunidade Européia do Carvão e do Aço?,1952,2.33333,5.1549,0.90909,0.333,0.0,1.0,1.0,0.000
Qual é o nome da corte judicial da União Europeia?,Tribunal de Justiça das Comunidades Europeanas,2.54545,4.96484,0.9,0.500,1.33333,3.79304,1.0,0.167
O que forma a estrutura constitucional do direito da União Europeia?,Tratados da União Européia,2.5,5.02467,1.0,0.833,1.5,3.01273,1.0,0.000
Quem interpreta as leis da União Europeia?,Tribunal de Justiça da União Europeia,2.0,4.10211,1.0,0.000,1.33333,3.79304,1.0,0.167
Qual ramo cria o precedente judicial na União Europeia?,ramo judiciário,2.4,4.61384,1.0,0.167,0.5,1.85566,1.0,0.500
O direito da União Europeia promove qual tipo de economia?,economia de mercado social,2.36364,4.82961,1.0,0.833,0.75,3.01273,1.0,1.000
O que a União Europeia busca proteger além do meio ambiente?,paz e justiça social,2.75,5.02467,1.0,1.167,0.75,3.01273,1.0,1.000
Quais são os objetivos principais do direito da União Europeia mencionados no texto?,promover paz,2.64286,5.36491,1.0,0.625,0.5,1.85566,1.0,1.000
