Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
1. **Qual é a densidade populacional de Victoria?**,28 habitantes por quilômetro quadrado  ,1.03333,4.96484,0.9,0.000,0.8,3.43523,1.0,1.000
2. **Qual é o estado da economia de Victoria?**,diversificada  ,1.0303,5.1549,0.90909,0.286,0.0,1.0,1.0,0.000
3. **Onde está localizada a capital de Victoria?**,Melbourne  ,1.0,5.30531,0.81818,0.222,0.0,1.0,1.0,0.000
4. **Qual é o maior estádio da Austrália em termos de capacidade?**,Melbourne Cricket Ground (MCG)  ,1.14286,5.63172,0.92857,0.375,2.5,3.01273,1.0,0.000
5. **Quais são as principais fontes de renda para Victoria?**,mineração,1.0,5.32781,0.91667,0.250,0.0,1.0,1.0,0.000
6. **Onde está localizado o maior aeroporto de Victoria?**,Warrnambool Airport  ,1.0,5.47097,0.83333,0.200,0.5,1.85566,1.0,0.000
7. **Qual é a posição de Victoria na Austrália em termos de PIB?**,segundo  ,1.11111,5.89204,0.86667,0.111,0.0,1.0,1.0,2.000
8. **Quais são os principais problemas ambientais enfrentados por Victoria?**,desmatamento,1.02778,5.32781,0.91667,0.111,0.0,1.0,1.0,0.000
9. **Qual é o principal porto marítimo de Victoria?**,Port of Melbourne  ,1.0,5.1549,0.90909,0.375,1.0,2.50045,1.0,0.000
10. **Qual é a expectativa de vida em Victoria?**,82 anos,1.0,5.1549,0.90909,0.143,0.5,1.85566,1.0,0.000
