Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
O que é o sistema imunitário?,Um sistema de defesa do corpo contra invasores e substâncias estranhas.,1.57143,3.95066,0.83333,0.333,2.16667,5.02467,1.0,0.333
Qual o principal objetivo do sistema imunitário?,Proteger o corpo contra doenças.,2.0,4.10211,1.0,1.000,1.5,3.43523,1.0,0.333
Quais células são fundamentais na resposta imune?,Linfócitos,1.875,4.10211,1.0,0.400,0.0,1.0,1.0,0.000
O que são antígenos?,Substâncias que desencadeiam uma resposta imune.,1.4,3.01273,1.0,0.500,1.57143,3.79304,1.0,0.250
O que são anticorpos?,Proteínas produzidas pelo sistema imunitário para neutralizar antígenos.,1.4,3.01273,1.0,0.500,1.77778,4.37319,1.0,0.167
Qual a diferença entre imunidade inata e adaptativa?,A inata é a primeira linha de defesa,1.77778,4.37319,1.0,0.250,1.0,4.51932,0.875,0.200
O que é a resposta inflamatória?,Uma reação do sistema imunitário contra lesões ou infecções,1.57143,3.79304,1.0,0.333,1.44444,4.61384,1.0,0.400
O que são células T?,Linfócitos que coordenam a resposta imune e atacam células infectadas.,1.5,3.43523,1.0,0.333,1.90909,4.82961,1.0,0.143
O que são células B?,Linfócitos que produzem anticorpos.,1.5,3.43523,1.0,0.333,1.4,3.01273,1.0,0.000
O que é a memória imunológica?,A capacidade do sistema imunitário de reconhecer e responder rapidamente a um antígeno com o qual já teve contato.,1.57143,3.79304,1.0,0.333,2.2,6.21898,0.94737,0.700
