Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Vou also considerar a linguagem portuguesa e formatar cada linha como pergunta,resposta utilizando o ponto e vírgula como separador. Além disso,1.33333,5.20226,1.0,0.500,1.13889,4.82961,1.0,0.600
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual é o principal objetivo da construção de um edifício?,A construção se destina a criar estruturas ou infraestruturas para uso humano.,1.72727,4.82961,1.0,1.000,1.92308,5.32781,0.91667,0.571
O que pode resultar na morte em um local de trabalho na construção?,Acidente ou incidentes relacionados à segurança no local de trabalho.,2.5,5.48607,0.92308,0.833,2.45455,4.82961,1.0,0.667
Qual é o impacto ambiental mais significativo da construção de uma estrada?,Poluição do ar devido à emissão de gases de combustão.,2.30769,5.20226,1.0,0.429,2.72727,4.96484,0.9,0.400
Quem pode supervisionar um projeto de construção em uma empresa?,Gerente de projeto,1.72727,4.82961,1.0,0.600,0.66667,2.50045,1.0,0.500
Que empresa foi destacada por seu trabalho em projetos de construção em 2019?,Hochtief,1.85714,5.48607,0.92308,0.429,0.0,1.0,1.0,0.000
Qual é a principal fonte de gastos na indústria da construção?,Orçamentos e investimentos em materiais e mão de obra.,2.25,5.02467,1.0,0.667,2.0,4.75438,0.88889,0.400
Qual é a percentualidade do produto interno bruto da construção em 2020?,Aproximadamente 11% da economia mundial.,3.61538,5.20226,1.0,0.571,2.14286,3.79304,1.0,0.500
Quem são os principais beneficiários de projetos de construção?,Clientes,1.7,4.75438,0.88889,0.400,0.0,1.0,1.0,0.000
O que pode levar à demolição de um prédio?,Desabamento ou danos estruturais graves.,2.0,4.61384,1.0,0.750,1.5,3.43523,1.0,0.000
Qual é o principal benefício do uso de tecnologias modernas na construção?,Melhoria da eficiência e segurança no local de trabalho.,2.07692,5.20226,1.0,0.571,2.4,4.61384,1.0,0.800
Qual empresa conhecida está envolvida em projetos de construção em todo o mundo?,Skanska,2.07143,5.48607,0.92308,0.429,0.0,1.0,1.0,0.000
