Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quando começou a crise do petróleo de 1973?,outubro de 1973,2.0,4.37319,1.0,0.500,0.66667,2.50045,1.0,0.500
Qual foi o motivo do embargo do petróleo?,nações que apoiam Israel durante a Guerra de Independência,2.33333,4.51932,0.875,0.500,1.0,4.61384,1.0,0.750
Quais países foram alvo inicial do embargo?,Canadá,1.875,4.10211,1.0,0.400,0.0,1.0,1.0,0.000
Quando terminou o embargo?,março de 1974,1.4,3.01273,1.0,0.000,0.66667,2.50045,1.0,0.500
Qual foi o aumento de preços do petróleo?,300%,1.77778,4.37319,1.0,0.500,0.5,1.85566,1.0,0.000
Qual outro nome para a crise de 1973?,primeiro choque do,1.66667,4.37319,1.0,0.667,0.66667,2.50045,1.0,1.000
Quais foram as consequências da crise?,crise de petróleo com efeitos longo e curto prazo,1.71429,3.79304,1.0,0.333,1.0,4.61384,1.0,0.833
Quem liderou a OAPEC na crise?,Arabia Saudita,2.0,3.79304,1.0,0.333,0.5,1.85566,1.0,0.000
Qual foi a segunda crise do petróleo?,1979,1.75,4.10211,1.0,0.500,0.0,1.0,1.0,0.000
Qual foi a causa principal da crise?,embargo dos países exportadores de petróleo árabes,2.25,4.10211,1.0,0.750,1.71429,4.10211,1.0,0.200
